dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-118
the8x3_filename: 00550118
filename_extension: tbd
filename_label: sunfish-2022-077-0-118-tbd(00550118)
mission_name: regm20.mi
fileopen_time: Mon_Apr_18_12:42:39_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-118
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1650285817 33.126 369.56 89.538 NaN NaN NaN 
NaN NaN NaN 1650285821 NaN NaN NaN 3.19649 0.00096 3.6887 
0.000547224 1.1752 0.2701 1650285871 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650285882 NaN NaN NaN 3.19668 0.0017 3.6908 
NaN NaN NaN 1650285938 33.115 369.343 89.56 NaN NaN NaN 
NaN NaN NaN 1650285943 NaN NaN NaN 3.19781 0.72226 3.6949 
NaN NaN NaN 1650286004 NaN NaN NaN 3.19785 1.15563 3.6902 
NaN NaN NaN 1650286059 33.117 369.393 89.558 NaN NaN NaN 
NaN NaN NaN 1650286065 NaN NaN NaN 3.19762 1.64993 3.6829 
NaN NaN NaN 1650286126 NaN NaN NaN 3.19867 2.19414 3.693 
0.000242808 0.9944 0.5475 1650286172 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650286180 33.121 369.301 89.532 NaN NaN NaN 
NaN NaN NaN 1650286187 NaN NaN NaN 3.19825 2.73045 3.6838 
NaN NaN NaN 1650286248 NaN NaN NaN 3.19796 3.31581 3.6771 
NaN NaN NaN 1650286301 33.154 369.206 89.383 NaN NaN NaN 
NaN NaN NaN 1650286309 NaN NaN NaN 3.194 3.93025 3.6089 
NaN NaN NaN 1650286370 NaN NaN NaN 3.19388 4.52934 3.6029 
NaN NaN NaN 1650286422 33.216 368.311 89.031 NaN NaN NaN 
NaN NaN NaN 1650286431 NaN NaN NaN 3.19087 5.11757 3.5671 
0.000210192 0.9944 0.4307 1650286473 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650286492 NaN NaN NaN 3.19046 5.69764 3.5605 
NaN NaN NaN 1650286543 33.255 367.421 88.774 NaN NaN NaN 
NaN NaN NaN 1650286553 NaN NaN NaN 3.19055 6.27936 3.5569 
