dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-95
the8x3_filename: 00410095
filename_extension: sbd
filename_label: sunfish-2021-335-1-95-sbd(00410095)
mission_name: regm20.mi
fileopen_time: Fri_Dec_10_19:31:16_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-95
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN -0.0653841 1.5618 NaN NaN NaN NaN NaN NaN NaN NaN 66.2616 NaN -0.0897401 NaN NaN NaN NaN 1.84656 NaN NaN NaN 1639167368.893 6.62616 NaN 0.0506145 NaN NaN NaN 4 
-0.331183 137.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167398.9 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 59.9052 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167428.906 5.99052 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.138418 1.56176 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0839504 NaN NaN NaN NaN 2.41903 NaN NaN NaN 1639167458.912 NaN NaN 0.0541052 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 54.2478 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167488.917 5.42478 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN 14.9621 -0.275524 NaN NaN NaN 138.26 NaN NaN NaN NaN NaN NaN 4840.22202564654 -5127.7446415786 0.308923 1639167518.923 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.291858 1.56169 NaN NaN NaN NaN NaN NaN NaN NaN 49.8573 NaN -0.27296 NaN NaN NaN NaN 2.74017 NaN NaN NaN 1639167548.929 4.98573 NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 44.4401 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167608.941 4.44401 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.282677 1.56161 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.295134 NaN NaN NaN NaN 2.66337 NaN NaN NaN 1639167638.947 NaN NaN 0.0558505 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 38.9793 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167668.953 3.89793 NaN NaN NaN NaN NaN NaN 
-0.403481 137.5 -0.236378 1.56153 NaN NaN NaN NaN NaN NaN NaN NaN 31.8584 NaN -0.243167 NaN NaN NaN NaN 2.44521 NaN NaN NaN 1639167728.964 3.18584 NaN 0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 26.616 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167788.972 2.6616 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167792.969 NaN NaN NaN 8.19096 NaN NaN NaN 
NaN NaN -0.45 1.56147 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.452683 NaN NaN NaN NaN 2.22006 NaN NaN NaN 1639167796.97 NaN NaN 0.0541052 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN 14.9856 -0.25934 NaN NaN 23.6017 75.4592 NaN NaN NaN NaN NaN NaN 4840.20117104822 -5127.69870028276 0.26529 1639167821.01 2.36017 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 22.575 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167853.036 2.2575 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.255239 1.56145 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.297468 NaN NaN NaN NaN 1.9635 NaN NaN NaN 1639167857.043 NaN NaN 0.0506145 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 24.2351 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639167885.147 2.42351 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0295931 1.56144 NaN NaN NaN NaN NaN NaN NaN NaN 30.7881 NaN -0.0405278 NaN NaN NaN NaN 1.62839 NaN NaN NaN 1639167945.159 3.07881 NaN 0.0453786 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 39.0012 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168005.169 3.90012 NaN NaN NaN NaN NaN NaN 
-0.308291 -262.5 0.0608614 1.56146 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0260536 NaN NaN NaN NaN 1.02451 NaN NaN NaN 1639168035.175 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 46.6026 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168065.181 4.66026 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0984091 1.56151 -0.3491 NaN NaN NaN 15.0136 -0.254485 NaN NaN 55.187 -260.982 0.124478 NaN NaN 4840.0911 -5128.2273 1.05767 4840.2236659744 -5127.65040987827 -0.359538 1639168125.193 5.5187 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 63.4656 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168185.204 6.34656 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.178843 1.56159 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.17369 NaN NaN NaN NaN 0.71384 NaN NaN NaN 1639168215.21 NaN NaN 0.0506145 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 71.7006 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168245.216 7.17006 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.189995 1.56168 NaN NaN NaN NaN NaN NaN NaN NaN 80.0884 NaN 0.199744 NaN NaN NaN NaN 1.06116 NaN NaN NaN 1639168305.228 8.00884 NaN 0.0628319 NaN NaN NaN 4 
-0.308291 -262.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 88.9131 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168365.239 8.89131 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0531497 1.56171 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0492123 NaN NaN NaN NaN 1.39975 NaN NaN NaN 1639168395.245 NaN NaN 0.0418879 7.98464 NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 97.4101 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168425.25 9.74101 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN 15.0543 -0.254485 NaN NaN NaN -261.345 NaN NaN NaN NaN NaN NaN 4840.26561042312 -5127.59440436484 -0.354302 1639168455.256 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.105486 1.56174 NaN NaN NaN NaN NaN NaN NaN NaN 105.82 NaN 0.0694762 NaN NaN NaN NaN 1.02625 NaN NaN NaN 1639168485.262 10.582 NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 114.208 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168545.272 11.4208 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.162316 1.56182 NaN NaN NaN NaN NaN NaN NaN NaN 118.249 NaN 0.170796 NaN NaN NaN NaN 0.98262 NaN NaN NaN 1639168575.278 11.8249 NaN 0.0471239 NaN NaN NaN 4 
NaN NaN 0.13966 1.56186 NaN NaN NaN NaN NaN NaN NaN NaN 126.374 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168635.29 12.6374 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.144742 NaN NaN NaN NaN 1.1205 NaN NaN NaN 1639168665.295 NaN NaN 0.0575959 NaN NaN NaN NaN 
-0.308291 -262.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 134.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168695.301 13.45 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.102127 1.56192 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168725.307 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 141.708 NaN 0.118689 NaN NaN NaN NaN 1.40848 NaN NaN NaN 1639168755.313 14.1708 NaN 0.0523599 NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN 15.078 -0.254485 NaN NaN NaN -261.571 NaN NaN NaN NaN NaN NaN 4840.305757603 -5127.53799150724 -0.34383 1639168785.319 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0800445 1.56194 NaN NaN NaN NaN NaN NaN NaN NaN 149.484 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168815.324 14.9484 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0723711 NaN NaN NaN NaN 1.58825 NaN NaN NaN 1639168845.33 NaN NaN 0.0506145 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153.678 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168849.334 15.3678 37.219 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 36.7551 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168857.338 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0479377 1.56194 NaN NaN NaN NaN NaN NaN NaN NaN 159.052 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168891.351 15.9052 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0376329 NaN NaN NaN NaN 1.79594 NaN NaN NaN 1639168921.357 NaN 36.2403 0.0471239 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 163.311 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168925.361 16.3311 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 27.5722 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168929.365 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0408748 1.56192 NaN NaN NaN NaN NaN NaN NaN NaN 167.833 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639168963.373 16.7833 NaN NaN NaN NaN NaN 4 
-0.308291 -262.5 NaN NaN NaN NaN NaN 22.7233 NaN NaN NaN NaN 172.791 NaN -0.0202639 NaN NaN NaN NaN 1.5516 NaN NaN NaN 1639169005.447 17.2791 22.0357 0.0471239 7.99676 NaN NaN NaN 
NaN NaN 0.0570323 1.56191 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169025.464 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 176.33 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169037.476 17.633 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 14.7741 NaN NaN NaN NaN NaN NaN 0.225798 NaN NaN NaN NaN 1.27235 NaN NaN NaN 1639169065.498 NaN 14.3219 0.0436332 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 179.301 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169069.505 17.9301 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.264693 1.56193 0.3491 NaN NaN NaN 14.4746 -0.254485 NaN NaN NaN -29.6093 NaN NaN NaN NaN NaN NaN 4840.31861093877 -5127.47530113465 -0.00349066 1639169085.567 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 179.388 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169101.577 17.9388 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.297468 NaN NaN NaN NaN 1.39626 NaN NaN NaN 1639169125.597 NaN NaN 0.0453786 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 177.291 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169133.606 17.7291 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.305191 1.56193 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169145.619 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 172.136 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169183.633 17.2136 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0254009 1.56193 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0231587 NaN NaN NaN NaN 1.58127 NaN NaN NaN 1639169213.64 NaN NaN 0.0575959 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 165.037 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169243.646 16.5037 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0254009 1.56193 NaN NaN NaN NaN NaN NaN NaN NaN 161.455 NaN 0.0231587 NaN NaN NaN NaN 1.69122 NaN NaN NaN 1639169273.652 16.1455 NaN 0.0506145 NaN NaN NaN 5 
-0.339346 137.5 NaN NaN NaN NaN NaN NaN NaN NaN 38.4411 52.5961 154.749 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169333.664 15.4749 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0453254 1.56191 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0318433 NaN NaN NaN NaN 1.75929 NaN NaN NaN 1639169363.669 NaN NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN 14.5767 -0.254485 NaN NaN 148.48 137.852 NaN NaN NaN NaN NaN NaN 4840.32974007257 -5127.41402504094 0.322886 1639169393.675 14.848 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0551616 1.56189 NaN NaN NaN NaN NaN NaN NaN NaN 142.735 NaN -0.0318433 NaN NaN NaN NaN 1.82911 NaN NaN NaN 1639169453.687 14.2735 NaN 0.0575959 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 136.772 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169513.699 13.6772 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0711725 1.56186 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.055002 NaN NaN NaN NaN 1.87797 NaN NaN NaN 1639169543.705 NaN NaN 0.0558505 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 131.18 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169573.71 13.118 NaN NaN NaN NaN NaN NaN 
-0.339346 137.5 -0.0901646 1.56183 NaN NaN NaN NaN NaN NaN NaN NaN 124.78 NaN -0.0839504 NaN NaN NaN NaN 1.9443 NaN NaN NaN 1639169633.722 12.478 NaN 0.0558505 8.226 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 118.707 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169693.733 11.8707 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0921079 1.56179 0.3491 NaN NaN NaN 14.7812 -0.254485 NaN NaN NaN 138.011 -0.0839504 NaN NaN NaN NaN 1.9635 4840.3301723842 -5127.34691962403 0.322886 1639169723.739 NaN NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 112.875 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169753.744 11.2875 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.1012 1.56175 NaN NaN NaN NaN NaN NaN NaN NaN 107.196 NaN -0.0810556 NaN NaN NaN NaN 2.02458 NaN NaN NaN 1639169813.755 10.7196 NaN 0.0558505 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 101.255 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169873.767 10.1255 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.122691 1.56171 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.107109 NaN NaN NaN NaN 2.12057 NaN NaN NaN 1639169903.773 NaN NaN 0.0541052 NaN NaN NaN 4 
-0.339346 137.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 95.2476 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639169933.779 9.52476 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.138664 1.56166 NaN NaN NaN NaN NaN NaN NaN NaN 89.2189 NaN -0.130268 NaN NaN NaN NaN 2.10487 NaN NaN NaN 1639169993.792 8.92189 NaN 0.0558505 NaN NaN NaN 4 
NaN NaN -0.130362 1.56162 0.3491 NaN NaN NaN 14.9013 -0.254485 NaN NaN 83.212 138.056 -0.133163 NaN NaN NaN NaN 2.04727 4840.3230015763 -5127.27847668841 0.298451 1639170053.803 8.3212 NaN 0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 77.2487 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170113.814 7.72487 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.099732 1.56158 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.130268 NaN NaN NaN NaN 1.91812 NaN NaN NaN 1639170143.82 NaN NaN 0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 71.2855 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170173.826 7.12855 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0897934 1.56154 NaN NaN NaN NaN NaN NaN NaN NaN 64.4486 NaN -0.107109 NaN NaN NaN NaN 1.88845 NaN NaN NaN 1639170233.837 6.44486 NaN 0.0575959 NaN NaN NaN 4 
-0.339346 137.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170263.842 NaN NaN NaN 8.24467 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 57.8082 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170293.848 5.78082 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.115179 1.5615 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.110004 NaN NaN NaN NaN 2.08043 NaN NaN NaN 1639170323.854 NaN NaN 0.0506145 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 51.2334 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170353.859 5.12334 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN 14.9724 -0.396907 NaN NaN NaN 138.396 NaN NaN NaN NaN NaN NaN 4840.31750421509 -5127.20463874257 0.336849 1639170383.865 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.224663 1.56143 NaN NaN NaN NaN NaN NaN NaN NaN 44.9644 NaN -0.182375 NaN NaN NaN NaN 2.74715 NaN NaN NaN 1639170413.87 4.49644 NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 38.5861 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170473.881 3.85861 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.276181 1.56135 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.291633 NaN NaN NaN NaN 2.75587 NaN NaN NaN 1639170503.887 NaN NaN 0.0680678 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 32.9724 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170533.893 3.29724 NaN NaN NaN NaN NaN NaN 
-0.414786 137.5 -0.264444 1.56127 NaN NaN NaN NaN NaN NaN NaN NaN 27.4242 NaN -0.291633 NaN NaN NaN NaN 2.49757 NaN NaN NaN 1639170593.905 2.74242 NaN 0.0558505 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 23.3177 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170627.867 2.33177 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.45 1.5612 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.452683 NaN NaN NaN NaN 2.26893 NaN NaN NaN 1639170655.883 NaN NaN 0.0331613 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 21.5047 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170659.892 2.15047 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN 14.9777 -0.2383 NaN NaN NaN -230.205 NaN NaN NaN NaN NaN NaN 4840.29566172909 -5127.16417061064 -0.249582 1639170687.913 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 22.9027 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170691.921 2.29027 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.134502 1.56119 NaN NaN NaN NaN NaN NaN NaN NaN 26.5068 NaN -0.162111 NaN NaN NaN NaN 2.10661 NaN NaN NaN 1639170729.932 2.65068 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 34.0427 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170789.944 3.40427 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.017468 1.56117 NaN NaN NaN NaN NaN NaN NaN NaN 37.8653 NaN -0.0521072 NaN NaN NaN NaN 1.31423 NaN NaN NaN 1639170819.95 3.78653 NaN 0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 45.0954 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170879.961 4.50954 NaN NaN 7.99086 NaN NaN NaN 
-0.254485 -237.5 0.0999438 1.56121 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0810556 NaN NaN NaN NaN 1.18857 NaN NaN NaN 1639170909.967 4.85248 NaN 0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 52.0853 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170939.972 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639170969.978 5.56021 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.155034 1.56126 -0.3491 NaN NaN NaN 15.0209 -0.2383 NaN NaN 58.6383 -235.44 0.0810556 NaN NaN NaN NaN 0.596903 4840.32027216565 -5127.11012214554 -0.342085 1639170999.984 NaN NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639171029.989 6.13905 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 64.6452 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639171059.995 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.340682 1.56134 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.268292 NaN NaN NaN NaN 6.21686 NaN NaN NaN 1639171090 6.77469 NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 70.6302 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639171120.006 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639171150.012 7.41033 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.284433 1.56144 NaN NaN NaN NaN NaN NaN NaN NaN 77.7511 NaN 0.33598 NaN NaN NaN NaN 0.603884 NaN NaN NaN 1639171180.018 NaN NaN 0.0558505 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639171210.024 8.14645 NaN NaN NaN NaN NaN NaN 
-0.254485 -237.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 84.8939 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639171240.03 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.056434 1.5615 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.136057 NaN NaN NaN NaN 1.62839 NaN NaN NaN 1639171270.036 8.83014 NaN 0.0593412 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 91.7964 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639171300.041 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN 15.0586 -0.236682 NaN NaN NaN -235.803 NaN NaN NaN NaN NaN NaN 4840.35520296966 -5127.08297144043 -0.328122 1639171330.047 9.52258 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0434984 1.56149 NaN NaN NaN NaN NaN NaN NaN NaN 98.3712 NaN -0.0202639 NaN NaN NaN NaN 1.25315 NaN NaN NaN 1639171360.053 NaN NaN 0.0453786 NaN NaN NaN 4 
