dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-128
the8x3_filename: 00550128
filename_extension: tbd
filename_label: sunfish-2022-077-0-128-tbd(00550128)
mission_name: regm20.mi
fileopen_time: Wed_Apr_20_09:43:44_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-128
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1650447880 33.21 369.619 89.181 NaN NaN NaN 
NaN NaN NaN 1650447884 NaN NaN NaN 3.18592 0.05148 3.5371 
NaN NaN NaN 1650447945 NaN NaN NaN 3.18525 0.053 3.5317 
0.00019932 0.9944 0.2263 1650447973 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650448001 33.264 367.496 88.747 NaN NaN NaN 
NaN NaN NaN 1650448006 NaN NaN NaN 3.1872 0.38968 3.5518 
NaN NaN NaN 1650448067 NaN NaN NaN 3.188 1.08972 3.5521 
NaN NaN NaN 1650448122 33.269 366.951 88.672 NaN NaN NaN 
NaN NaN NaN 1650448128 NaN NaN NaN 3.18959 1.6694 3.5697 
NaN NaN NaN 1650448189 NaN NaN NaN 3.18966 2.28353 3.57 
NaN NaN NaN 1650448243 33.281 366.539 88.58 NaN NaN NaN 
NaN NaN NaN 1650448250 NaN NaN NaN 3.19045 2.925 3.5742 
0.00019932 0.9944 0.3723 1650448274 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650448311 NaN NaN NaN 3.1905 3.61971 3.5705 
NaN NaN NaN 1650448364 33.287 366.31 88.532 NaN NaN NaN 
NaN NaN NaN 1650448372 NaN NaN NaN 3.19121 4.32348 3.5752 
NaN NaN NaN 1650448433 NaN NaN NaN 3.19144 5.05879 3.5743 
NaN NaN NaN 1650448485 33.294 366.117 88.481 NaN NaN NaN 
NaN NaN NaN 1650448494 NaN NaN NaN 3.19174 5.68873 3.5733 
NaN NaN NaN 1650448555 NaN NaN NaN 3.19185 6.31837 3.5717 
0.000193884 0.9944 0.3358 1650448575 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650448606 33.287 366.314 88.531 NaN NaN NaN 
NaN NaN NaN 1650448616 NaN NaN NaN 3.19225 6.99977 3.571 
