dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-123
the8x3_filename: 00510123
filename_extension: tbd
filename_label: sunfish-2022-020-0-123-tbd(00510123)
mission_name: regm20.mi
fileopen_time: Tue_Feb_15_01:43:01_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-123
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1644889441.007 NaN NaN NaN 3.17386 0.00702 3.4213 
NaN NaN NaN 1644889469.007 33.45 364.438 87.662 NaN NaN NaN 
0.000183012 0.9944 0.3358 1644889470.007 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644889502.007 NaN NaN NaN 3.17679 0.35961 3.454 
NaN NaN NaN 1644889563.007 NaN NaN NaN 3.1755 1.08815 3.4335 
NaN NaN NaN 1644889590.007 33.439 364.123 87.678 NaN NaN NaN 
NaN NaN NaN 1644889624.007 NaN NaN NaN 3.17604 1.86685 3.4353 
NaN NaN NaN 1644889685.007 NaN NaN NaN 3.17748 2.52092 3.4493 
NaN NaN NaN 1644889711.007 33.442 363.754 87.627 NaN NaN NaN 
NaN NaN NaN 1644889746.007 NaN NaN NaN 3.17757 3.23522 3.4444 
0.000177576 0.9944 0.3066 1644889771.007 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644889807.007 NaN NaN NaN 3.1789 4.01459 3.4549 
NaN NaN NaN 1644889832.007 33.443 363.661 87.616 NaN NaN NaN 
NaN NaN NaN 1644889868.007 NaN NaN NaN 3.17915 4.75884 3.4545 
NaN NaN NaN 1644889929.007 NaN NaN NaN 3.17902 5.50714 3.4504 
NaN NaN NaN 1644889953.007 33.456 363.305 87.527 NaN NaN NaN 
NaN NaN NaN 1644889990.007 NaN NaN NaN 3.1796 6.19572 3.4541 
NaN NaN NaN 1644890051.007 NaN NaN NaN 3.1803 6.89354 3.4567 
0.000183012 0.9944 0.2993 1644890072.007 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644890074.007 33.459 363.174 87.501 NaN NaN NaN 
NaN NaN NaN 1644890112.007 NaN NaN NaN 3.17986 7.44655 3.4519 
NaN NaN NaN 1644890173.007 NaN NaN NaN 3.18072 8.03385 3.455 
