dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-182
the8x3_filename: 00560182
filename_extension: sbd
filename_label: sunfish-2022-110-0-182-sbd(00560182)
mission_name: regm20.mi
fileopen_time: Fri_May_27_21:12:49_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-182
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.736 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653687333.567 13.7737 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0955753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653687393.579 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.35634 NaN NaN -0.294961 1653687423.585 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 149.278 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653687453.591 14.9278 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 161.823 -269.526 NaN NaN NaN NaN NaN NaN 5006.49900550286 -5152.90850441565 NaN 1653687573.615 16.1823 NaN 0.0610865 NaN 8.0878 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 175.132 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653687693.637 17.5132 NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.184881 NaN 0.0872768 4.14875 NaN NaN NaN NaN NaN 0.10628 14.8346 -0.201076 NaN NaN 0.0781607 NaN NaN NaN NaN NaN NaN NaN NaN 1653687723.643 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 187.83 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653687813.661 18.783 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.54302 NaN NaN -0.347321 1653687843.667 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 199.961 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653687933.684 19.9961 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653687967.689 NaN 88.5558 NaN NaN NaN NaN NaN NaN 
