dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-208
the8x3_filename: 00560208
filename_extension: sbd
filename_label: sunfish-2022-110-0-208-sbd(00560208)
mission_name: regm20.mi
fileopen_time: Tue_May_31_11:14:06_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-208
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 177.726 NaN NaN NaN NaN NaN NaN 3.84845 NaN NaN 0.34383 1653999097.652 17.7726 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 167.43 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999187.669 16.743 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.112922 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999247.681 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.322701 NaN -0.0673239 NaN NaN NaN NaN NaN NaN NaN 14.7757 -0.317604 154.321 NaN -0.0694762 NaN NaN NaN NaN NaN NaN NaN NaN 1653999307.693 15.4321 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.6476 NaN NaN NaN NaN NaN NaN NaN NaN 141.212 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999427.716 14.1212 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN 145 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 145.308 NaN NaN NaN NaN NaN NaN 4909.71337141258 -5230.99118551229 NaN 1653999487.728 NaN NaN NaN NaN 8.44739 NaN NaN 0 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.86765 NaN NaN 0.340339 1653999517.734 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 128.059 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999547.74 12.8059 NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.111495 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999577.747 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 114.295 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999667.763 11.4295 NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.322701 NaN -0.0381193 NaN NaN NaN NaN NaN NaN NaN 14.8279 -0.317604 NaN NaN -0.0694762 NaN NaN NaN NaN NaN NaN NaN NaN 1653999727.776 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 100.706 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999787.788 10.0706 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.6471 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999847.799 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 90.541 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999877.805 9.0541 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.111843 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999907.811 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.55698 NaN NaN 0.321141 1653999937.817 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 77.5408 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653999997.829 7.75408 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN 145 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 64.4096 145.671 NaN NaN NaN NaN NaN NaN 4909.62130246926 -5231.01109107965 NaN 1654000117.851 6.44096 NaN 0.0645772 NaN 8.45329 NaN NaN 0 
-0.322701 NaN 0.0234478 NaN NaN NaN NaN NaN NaN NaN 14.8476 -0.317604 NaN NaN 0.0318433 NaN NaN NaN NaN NaN NaN NaN NaN 1654000147.857 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.103021 NaN NaN NaN 52.3037 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654000237.875 5.23037 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.64733 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654000267.88 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 40.3068 NaN NaN NaN NaN NaN NaN 3.72104 NaN NaN 0.312414 1654000357.898 4.03068 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 28.419 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654000477.922 2.8419 NaN 0.0663225 NaN NaN NaN NaN NaN 
-0.322701 NaN -0.0351292 NaN NaN NaN NaN NaN -0.0948909 NaN 14.8528 -0.317604 NaN NaN -0.0347381 NaN NaN NaN NaN NaN NaN NaN NaN 1654000567.94 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.4473 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654000597.946 1.74473 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.64712 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654000687.963 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.58803 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654000717.969 0.758803 NaN 0.0680678 NaN NaN NaN NaN NaN 
