dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-1
the8x3_filename: 00410001
filename_extension: sbd
filename_label: sunfish-2021-335-1-1-sbd(00410001)
mission_name: regm20.mi
fileopen_time: Thu_Dec__2_15:12:56_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-1
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN 5.84131 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458685.593 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 140.473 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458701.608 14.0473 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0958011 NaN -0.4538 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.110004 NaN NaN NaN NaN 5.85209 NaN NaN -0.404916 1638458713.62 NaN NaN -0.015708 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 147.464 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458733.636 14.7464 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 5.84159 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458745.649 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.04 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458765.716 15.404 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0958011 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.110004 NaN NaN NaN NaN 5.92365 NaN NaN NaN 1638458773.724 NaN NaN -0.00872665 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 160.594 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458797.743 16.0594 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 5.84027 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458805.751 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 167.126 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458829.771 16.7126 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0834104 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0781607 NaN NaN NaN NaN 5.74911 NaN NaN NaN 1638458833.779 NaN NaN -0.010472 7.85954 NaN NaN 4 
NaN NaN NaN 5.84204 NaN NaN NaN NaN NaN NaN NaN NaN 175.318 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458861.85 17.5318 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0788591 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0781607 NaN NaN NaN NaN 5.71421 NaN NaN NaN 1638458895.5 NaN NaN -0.020944 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 181.326 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458899.507 18.1326 NaN NaN NaN NaN NaN NaN 
-0.614665 -430 NaN NaN NaN NaN NaN NaN 14.8479 -0.628344 NaN NaN NaN -423.978 NaN NaN NaN NaN NaN NaN 4755.65159637149 -5327.72271429963 NaN 1638458923.523 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 5.84523 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458927.531 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 187.814 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458931.535 18.7814 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.00210105 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.00868453 NaN NaN NaN NaN 5.95506 NaN NaN NaN 1638458955.808 NaN NaN -0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 193.997 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458963.817 19.3997 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 5.84384 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458987.836 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 200.289 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638458995.845 20.0289 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0161953 NaN 0.4538 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0144742 NaN NaN NaN NaN 5.86082 NaN NaN -0.670206 1638459015.875 NaN NaN -0.00698132 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 208.678 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459027.977 20.8678 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 5.84384 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459047.989 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 213.55 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459060.025 21.355 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.110822 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0144742 NaN NaN NaN NaN 5.74388 NaN NaN NaN 1638459076.065 NaN NaN -0.0191986 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 213.309 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459092.08 21.3309 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 5.84467 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459108.093 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 210.229 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459124.159 21.0229 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.134476 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.133163 NaN NaN NaN NaN 5.81718 NaN NaN NaN 1638459136.171 NaN NaN -0.00523599 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 202.714 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459156.188 20.2714 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 5.84493 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459168.201 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0269414 NaN NaN NaN NaN NaN NaN NaN NaN NaN 186.788 NaN -0.0260536 NaN NaN NaN NaN 5.95681 NaN NaN NaN 1638459210.217 18.6788 NaN 0 NaN NaN NaN 4 
0.260845 380 NaN 5.84225 NaN NaN NaN NaN 13.8498 0.172783 NaN NaN NaN 380.171 NaN NaN NaN NaN NaN NaN 4755.69472887944 -5327.78561638622 NaN 1638459240.222 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0255725 NaN NaN NaN NaN NaN NaN NaN NaN NaN 169.354 NaN -0.0260536 NaN NaN NaN NaN 5.85209 NaN NaN NaN 1638459270.227 16.9354 NaN 0 NaN NaN NaN 5 
NaN NaN NaN 5.84263 0.4538 NaN NaN NaN NaN NaN NaN NaN 153.756 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.453786 1638459330.24 15.3756 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0298898 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 5.72119 NaN NaN NaN 1638459360.245 NaN NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN 5.84736 NaN NaN NaN NaN NaN NaN NaN NaN 139.25 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459390.25 13.925 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0591665 NaN NaN NaN NaN NaN NaN NaN NaN NaN 124.525 NaN 0.0231587 NaN NaN NaN NaN 5.51524 NaN NaN NaN 1638459450.262 12.4525 NaN 0.00349066 8.32163 NaN NaN 4 
NaN NaN NaN 5.86198 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459480.269 NaN NaN NaN NaN NaN NaN NaN 
