dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-0
the8x3_filename: 00510000
filename_extension: tbd
filename_label: sunfish-2022-020-0-0-tbd(00510000)
mission_name: regm20.mi
fileopen_time: Fri_Jan_21_13:26:37_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-0
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.000565344 1.0848 0.2336 1642771654 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1642771655 33.184 362.264 88.563 NaN NaN NaN 
NaN NaN NaN 1642771659 NaN NaN NaN 3.21049 0.02473 4.0346 
NaN NaN NaN 1642771720 NaN NaN NaN 3.21425 0.35623 4.0473 
NaN NaN NaN 1642771776 33.185 361.733 88.507 NaN NaN NaN 
NaN NaN NaN 1642771781 NaN NaN NaN 3.2181 1.14446 4.0481 
NaN NaN NaN 1642771842 NaN NaN NaN 3.21997 1.83651 4.0484 
NaN NaN NaN 1642771897 33.186 361.587 88.491 NaN NaN NaN 
NaN NaN NaN 1642771903 NaN NaN NaN 3.22115 2.31254 4.0537 
0.000183012 0.9944 0.2628 1642771955 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1642771963 NaN NaN NaN 3.22256 2.85908 4.0632 
NaN NaN NaN 1642772018 33.192 361.217 88.427 NaN NaN NaN 
NaN NaN NaN 1642772024 NaN NaN NaN 3.22286 3.51814 4.0647 
NaN NaN NaN 1642772085 NaN NaN NaN 3.22443 4.34258 4.0764 
NaN NaN NaN 1642772139 33.197 361.133 88.396 NaN NaN NaN 
NaN NaN NaN 1642772146 NaN NaN NaN 3.22316 5.25584 4.0535 
NaN NaN NaN 1642772207 NaN NaN NaN 3.22478 6.15259 4.0704 
0.000183012 0.9944 0.2482 1642772256 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1642772260 33.206 360.768 88.323 NaN NaN NaN 
NaN NaN NaN 1642772268 NaN NaN NaN 3.22499 7.02109 4.067 
NaN NaN NaN 1642772329 NaN NaN NaN 3.22508 7.86783 4.0661 
NaN NaN NaN 1642772381 33.215 360.522 88.259 NaN NaN NaN 
NaN NaN NaN 1642772390 NaN NaN NaN 3.22543 8.65766 4.0642 
