dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-071-1-6
the8x3_filename: 00530006
filename_extension: tbd
filename_label: sunfish-2022-071-1-6-tbd(00530006)
mission_name: regm20.mi
fileopen_time: Tue_Mar_15_20:21:21_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-071-1-6
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.00035334 1.0848 0.2263 1647375736.043 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647375738.043 NaN NaN NaN 3.15718 0.00719 3.1633 
NaN NaN NaN 1647375742.043 33.65 362.814 86.671 NaN NaN NaN 
NaN NaN NaN 1647375799.043 NaN NaN NaN 3.15969 0.40828 3.1745 
NaN NaN NaN 1647375860.043 NaN NaN NaN 3.16098 1.2149 3.1836 
NaN NaN NaN 1647375863.043 33.644 362.221 86.636 NaN NaN NaN 
NaN NaN NaN 1647375921.043 NaN NaN NaN 3.16147 1.81769 3.1834 
NaN NaN NaN 1647375982.043 NaN NaN NaN 3.16203 2.37901 3.1893 
NaN NaN NaN 1647375984.043 33.647 362.039 86.61 NaN NaN NaN 
0.000161268 0.9944 0.2555 1647376037.044 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647376043.044 NaN NaN NaN 3.16216 2.92878 3.1894 
NaN NaN NaN 1647376104.044 NaN NaN NaN 3.16252 3.47843 3.1876 
NaN NaN NaN 1647376105.044 33.655 361.791 86.55 NaN NaN NaN 
NaN NaN NaN 1647376165.044 NaN NaN NaN 3.16233 4.12504 3.1838 
NaN NaN NaN 1647376226.044 33.662 361.642 86.509 3.16509 4.79152 3.2032 
NaN NaN NaN 1647376287.044 NaN NaN NaN 3.16446 5.4509 3.1932 
0.000161268 0.9944 0.2336 1647376338.044 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647376347.044 33.687 360.818 86.327 NaN NaN NaN 
NaN NaN NaN 1647376348.044 NaN NaN NaN 3.16489 6.06894 3.1926 
NaN NaN NaN 1647376409.044 NaN NaN NaN 3.16658 6.66499 3.2051 
NaN NaN NaN 1647376468.044 33.706 359.975 86.166 NaN NaN NaN 
NaN NaN NaN 1647376470.044 NaN NaN NaN 3.16812 7.2606 3.2159 
