dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-14
the8x3_filename: 00410014
filename_extension: sbd
filename_label: sunfish-2021-335-1-14-sbd(00410014)
mission_name: regm20.mi
fileopen_time: Fri_Dec__3_13:58:57_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-14
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.298451 1638541063.569 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.040723 NaN NaN NaN NaN NaN NaN NaN NaN NaN 127.632 NaN 0.0318433 NaN NaN NaN NaN NaN NaN NaN NaN 1638541093.575 12.7632 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.34699 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.04196 NaN NaN NaN 1638541097.579 NaN 89.7172 -0.00349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 87.916 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541105.584 NaN NaN NaN NaN NaN NaN NaN 
-0.408468 -262.5 NaN NaN NaN NaN NaN NaN 14.8778 -0.374249 NaN NaN 133.094 -255.225 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541143.599 13.3094 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.101119 1.34931 NaN NaN NaN NaN NaN NaN NaN NaN 136.327 NaN 0.0868453 NaN NaN NaN NaN 1.00007 NaN NaN NaN 1638541173.604 13.6327 85.9643 0.00174533 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 142.532 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541233.616 14.2532 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0756301 1.35276 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0868453 NaN NaN NaN NaN 1.00182 4805.96603606315 -5316.94929308755 NaN 1638541263.621 14.5699 NaN -0.00698132 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 145.983 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541267.624 NaN 68.5529 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 69.4945 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541271.626 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150.331 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541309.638 15.0331 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0536053 1.35526 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0752659 NaN NaN NaN NaN 1.16064 NaN NaN NaN 1638541339.644 NaN 69.4945 0.00174533 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 156.775 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.345575 1638541369.649 15.6775 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.173698 1.35777 NaN NaN NaN NaN NaN NaN NaN NaN 161.167 NaN 0.0463175 NaN NaN NaN NaN 1.02451 NaN NaN NaN 1638541403.654 16.1167 51.9853 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 51.9853 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541407.661 NaN NaN NaN NaN NaN NaN NaN 
