dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-29
the8x3_filename: 00560029
filename_extension: tbd
filename_label: sunfish-2022-110-0-29-tbd(00560029)
mission_name: regm20.mi
fileopen_time: Wed_Apr_27_16:36:48_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-29
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1651077462.002 33.102 388.007 91.412 NaN NaN NaN 
NaN NaN NaN 1651077466.002 NaN NaN NaN 3.06792 0.02339 2.6227 
NaN NaN NaN 1651077527.002 NaN NaN NaN 3.06868 0.39542 2.6206 
0.000246432 0.9944 0.0876 1651077530.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1651077583.002 32.98 382.663 91.446 NaN NaN NaN 
NaN NaN NaN 1651077588.002 NaN NaN NaN 3.16293 1.18609 3.3859 
NaN NaN NaN 1651077649.002 NaN NaN NaN 3.20379 1.92177 3.7462 
NaN NaN NaN 1651077704.002 32.896 375.715 91.139 NaN NaN NaN 
NaN NaN NaN 1651077710.002 NaN NaN NaN 3.20275 2.58221 3.7268 
NaN NaN NaN 1651077771.002 NaN NaN NaN 3.20174 3.25429 3.7119 
NaN NaN NaN 1651077825.002 32.951 374.26 90.755 NaN NaN NaN 
0.000293544 0.9944 0.7519 1651077831.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1651077832.002 NaN NaN NaN 3.20169 3.98527 3.7041 
NaN NaN NaN 1651077893.002 NaN NaN NaN 3.19923 4.69062 3.6707 
NaN NaN NaN 1651077946.003 33.05 371.717 90.074 NaN NaN NaN 
NaN NaN NaN 1651077954.003 NaN NaN NaN 3.20004 5.3388 3.673 
NaN NaN NaN 1651078015.003 NaN NaN NaN 3.19839 5.96376 3.65 
NaN NaN NaN 1651078067.003 33.113 370.264 89.662 NaN NaN NaN 
NaN NaN NaN 1651078076.003 NaN NaN NaN 3.19815 6.57994 3.6445 
0.00025368 0.9944 0.5621 1651078132.003 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1651078137.003 NaN NaN NaN 3.19624 7.19079 3.6196 
NaN NaN NaN 1651078188.003 33.191 368.774 89.179 NaN NaN NaN 
