dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-40
the8x3_filename: 00510040
filename_extension: tbd
filename_label: sunfish-2022-020-0-40-tbd(00510040)
mission_name: regm20.mi
fileopen_time: Sat_Jan_29_16:21:09_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-40
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1643473298.293 NaN NaN NaN 3.20351 0.03173 3.8055 
NaN NaN NaN 1643473359.008 NaN NaN NaN 3.20473 0.28307 3.8082 
NaN NaN NaN 1643473362.008 33.306 362.113 88.037 NaN NaN NaN 
NaN NaN NaN 1643473420.008 NaN NaN NaN 3.20829 1.09908 3.8447 
NaN NaN NaN 1643473481.008 NaN NaN NaN 3.20787 1.83823 3.8369 
NaN NaN NaN 1643473483.008 33.313 361.405 87.936 NaN NaN NaN 
0.0001812 0.9944 0.3212 1643473539.008 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643473542.008 NaN NaN NaN 3.21034 2.44803 3.8581 
NaN NaN NaN 1643473603.008 NaN NaN NaN 3.21077 3.12998 3.8619 
NaN NaN NaN 1643473604.008 33.314 360.879 87.88 NaN NaN NaN 
NaN NaN NaN 1643473664.008 NaN NaN NaN 3.21134 3.75392 3.8631 
NaN NaN NaN 1643473725.008 33.32 360.642 87.832 3.21171 4.37316 3.8652 
NaN NaN NaN 1643473786.008 NaN NaN NaN 3.21192 4.98614 3.8634 
0.000183012 0.9944 0.292 1643473840.008 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643473846.008 33.331 360.496 87.773 NaN NaN NaN 
NaN NaN NaN 1643473847.008 NaN NaN NaN 3.21077 5.58498 3.8439 
NaN NaN NaN 1643473908.008 NaN NaN NaN 3.2075 6.14259 3.798 
NaN NaN NaN 1643473967.008 33.442 360.829 87.342 NaN NaN NaN 
NaN NaN NaN 1643473969.008 NaN NaN NaN 3.19212 6.68586 3.5964 
NaN NaN NaN 1643474029.008 NaN NaN NaN 3.19263 7.23308 3.5969 
NaN NaN NaN 1643474088.008 33.539 358.525 86.711 NaN NaN NaN 
NaN NaN NaN 1643474090.008 NaN NaN NaN 3.19365 7.81354 3.5939 
