dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-014-1-6
the8x3_filename: 00490006
filename_extension: sbd
filename_label: sunfish-2022-014-1-6-sbd(00490006)
mission_name: regm20.mi
fileopen_time: Mon_Jan_17_06:18:22_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-014-1-6
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.27446 NaN NaN -0.345575 1642403789.826 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 392.336 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642403819.832 39.2336 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 402.295 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642403909.849 40.2295 NaN 0.0663225 NaN NaN NaN NaN 0 
-0.369903 -330 0.155319 NaN NaN NaN NaN NaN NaN NaN 15.0184 -0.351591 415.747 -322.468 0.130268 NaN NaN NaN NaN NaN 5338.01627053471 -4942.84790354926 NaN 1642404029.873 41.5747 NaN 0.0663225 NaN 7.71347 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.111967 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404059.877 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.144093 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404119.889 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 429.091 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404149.895 42.9091 NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.86431 NaN NaN -0.34383 1642404209.907 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 443.243 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404269.918 44.3243 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.114616 NaN NaN 456.936 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404389.942 45.6936 NaN 0.0610865 NaN NaN NaN NaN NaN 
-0.369903 NaN 0.144861 NaN NaN NaN NaN NaN NaN NaN 15.0195 -0.351591 NaN NaN 0.156321 NaN NaN NaN NaN NaN NaN NaN NaN 1642404449.955 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 470.673 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404509.965 47.0673 NaN 0.0698132 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.144867 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404539.972 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 484.278 NaN NaN NaN NaN NaN NaN 6.15403 NaN NaN -0.342085 1642404629.99 48.4278 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -322.468 NaN NaN NaN NaN NaN NaN 5338.09272446217 -4942.93240214443 NaN 1642404659.996 NaN NaN NaN NaN 7.70528 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.113167 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404720.007 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 497.84 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404750.013 49.784 NaN 0.0663225 NaN NaN NaN NaN NaN 
-0.369903 NaN 0.0991996 NaN NaN NaN NaN NaN NaN NaN 15.0181 -0.351591 511.73 NaN 0.112899 NaN NaN NaN NaN NaN NaN NaN NaN 1642404870.037 51.173 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.145167 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404960.054 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 525.86 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642404990.06 52.586 NaN 0.0628319 NaN NaN NaN NaN NaN 
