dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-56
the8x3_filename: 00510056
filename_extension: tbd
filename_label: sunfish-2022-020-0-56-tbd(00510056)
mission_name: regm20.mi
fileopen_time: Tue_Feb__1_19:01:04_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-56
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1643742112.606 NaN NaN NaN 3.2373 0.01995 4.1981 
NaN NaN NaN 1643742167.606 33.194 359.051 88.199 NaN NaN NaN 
NaN NaN NaN 1643742173.606 NaN NaN NaN 3.23849 0.26562 4.2092 
0.000195696 0.9944 0.2774 1643742213.606 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643742234.606 NaN NaN NaN 3.23951 1.09011 4.2124 
NaN NaN NaN 1643742288.606 33.195 358.597 88.149 NaN NaN NaN 
NaN NaN NaN 1643742295.606 NaN NaN NaN 3.24058 1.74455 4.2216 
NaN NaN NaN 1643742356.607 NaN NaN NaN 3.24127 2.29052 4.2281 
NaN NaN NaN 1643742409.607 33.201 358.294 88.093 NaN NaN NaN 
NaN NaN NaN 1643742417.607 NaN NaN NaN 3.24169 2.85604 4.2286 
NaN NaN NaN 1643742478.607 NaN NaN NaN 3.24199 3.46441 4.229 
0.000179388 0.9944 0.2555 1643742514.607 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643742530.607 33.21 357.998 88.028 NaN NaN NaN 
NaN NaN NaN 1643742539.607 NaN NaN NaN 3.24216 3.98755 4.2285 
NaN NaN NaN 1643742600.607 NaN NaN NaN 3.24192 4.4956 4.2237 
NaN NaN NaN 1643742651.607 33.213 357.993 88.012 NaN NaN NaN 
NaN NaN NaN 1643742661.607 NaN NaN NaN 3.2425 5.17884 4.2262 
NaN NaN NaN 1643742722.607 NaN NaN NaN 3.24294 5.80121 4.2297 
NaN NaN NaN 1643742772.607 33.218 357.829 87.976 NaN NaN NaN 
NaN NaN NaN 1643742783.607 NaN NaN NaN 3.24274 6.42555 4.2239 
0.0001812 0.9944 0.2482 1643742815.607 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643742844.607 NaN NaN NaN 3.24295 7.1137 4.2227 
