dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-170
the8x3_filename: 00510170
filename_extension: sbd
filename_label: sunfish-2022-020-0-170-sbd(00510170)
mission_name: regm20.mi
fileopen_time: Tue_Mar__1_12:06:22_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-170
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0861717 NaN NaN 98.7707 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137479.633 9.87707 NaN 0.0488692 NaN NaN NaN NaN NaN 
NaN NaN NaN 4.19326 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137509.64 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.42209 NaN 0.0779514 NaN NaN NaN NaN NaN NaN NaN 14.6557 -0.396907 NaN NaN 0.0694762 NaN NaN NaN NaN NaN NaN NaN NaN 1646137569.651 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 108.659 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137599.657 10.8659 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.735 NaN NaN -0.310669 1646137629.663 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137689.674 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 118.503 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137719.68 11.8503 NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5351.71093920874 -5049.54581537722 NaN 1646137749.686 NaN NaN NaN NaN 7.88475 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0787473 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137779.692 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 127.54 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137839.704 12.754 NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN -305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -298.037 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137869.709 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.19457 NaN NaN NaN NaN NaN NaN NaN NaN 134.35 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646137929.721 13.435 NaN 0.0471239 NaN NaN NaN NaN NaN 
-0.42209 NaN 0.154566 NaN NaN NaN NaN NaN NaN NaN 14.6628 -0.396907 NaN NaN 0.141847 NaN NaN NaN NaN NaN NaN NaN NaN 1646137989.733 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 144.194 NaN NaN NaN NaN NaN NaN 3.6041 NaN NaN -0.315905 1646138049.745 14.4194 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0846218 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138109.755 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.584 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138169.767 15.4584 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 164.385 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138289.791 16.4385 NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138319.796 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN 4.19607 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138349.803 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5351.6423859764 -5049.57669673081 NaN 1646138379.809 NaN NaN NaN NaN 7.87067 NaN NaN NaN 
-0.42209 NaN 0.0579529 NaN NaN NaN NaN NaN NaN 0.0905788 14.6672 -0.396907 175.67 NaN 0.0578968 NaN NaN NaN NaN NaN NaN NaN NaN 1646138409.815 17.567 NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.04393 NaN NaN -0.312414 1646138469.827 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -298.264 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138499.833 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 186.737 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138529.838 18.6737 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 198.742 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138649.862 19.8742 NaN 0.0296706 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.100563 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138739.879 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.19702 NaN NaN NaN NaN NaN NaN NaN NaN 210.747 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138769.885 21.0747 NaN 0.0628319 NaN NaN NaN NaN NaN 
-0.42209 NaN 0.140019 NaN NaN NaN NaN NaN NaN NaN 14.6727 -0.396907 NaN NaN 0.150532 NaN NaN NaN NaN NaN NaN NaN NaN 1646138829.897 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 222.119 NaN NaN NaN NaN NaN NaN 3.75595 NaN NaN -0.279253 1646138889.909 22.2119 NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646138949.92 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 233.077 NaN NaN NaN NaN NaN NaN NaN 5351.5636353898 -5049.62550076602 NaN 1646139009.932 23.3077 NaN 0.0523599 NaN 7.86248 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0925377 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139069.943 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 243.467 -298.513 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139129.956 24.3467 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN 4.19858 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139189.966 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 250.583 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139219.973 25.0583 NaN 0.0541052 NaN NaN NaN NaN NaN 
-0.34665 NaN 0.116103 NaN NaN NaN NaN NaN NaN NaN 14.6937 -0.396907 NaN NaN 0.121583 NaN NaN NaN NaN NaN NaN NaN NaN 1646139249.979 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.81703 NaN NaN -0.296706 1646139309.991 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 260.907 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139339.997 26.0907 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0866973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139400.008 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 271.319 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139460.02 27.1319 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 281.709 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139580.043 28.1709 NaN 0.0575959 NaN NaN NaN NaN 0 
NaN NaN NaN 4.20017 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139610.049 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5351.48980765125 -5049.66019653408 NaN 1646139640.055 NaN NaN NaN NaN 7.85037 NaN NaN NaN 
-0.34665 NaN 0.140687 NaN NaN NaN NaN NaN NaN NaN 14.6981 -0.396907 NaN NaN 0.141847 NaN NaN NaN NaN NaN NaN NaN NaN 1646139670.061 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0894604 NaN NaN 292.601 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139700.067 29.2601 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.00553 NaN NaN -0.296706 1646139730.074 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -298.671 NaN NaN NaN 5351.8318 -5049.4447 NaN NaN NaN NaN 1646139760.08 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 303.559 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139820.09 30.3559 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 315.542 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646139940.114 31.5542 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN 4.20057 NaN NaN NaN NaN NaN 0.0988467 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140030.131 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 327.526 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140060.138 32.7526 NaN 0.0593412 NaN NaN NaN NaN NaN 
-0.279589 NaN 0.0274479 NaN NaN NaN NaN NaN NaN NaN 14.6851 -0.262577 NaN NaN 0.0202639 NaN NaN NaN NaN NaN NaN NaN NaN 1646140090.144 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.12945 NaN NaN -0.345575 1646140150.156 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 340.186 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140180.162 34.0186 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140210.167 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5351.42498900622 -5049.74002436225 NaN 1646140270.179 NaN NaN NaN NaN 7.83628 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 352.693 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140300.185 35.2693 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN -305 NaN NaN NaN NaN NaN NaN NaN 0.104994 NaN NaN NaN -298.762 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140360.197 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 365.244 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140420.207 36.5244 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN 4.20129 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140450.212 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.279589 NaN 0.100852 NaN NaN NaN NaN NaN NaN NaN 14.6961 -0.262577 374.783 NaN 0.110004 NaN NaN NaN NaN NaN NaN NaN NaN 1646140510.223 37.4783 NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.04567 NaN NaN -0.340339 1646140570.234 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 387.312 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140630.246 38.7312 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.103799 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140690.257 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 399.492 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140750.269 39.9492 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140840.287 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN 4.20227 NaN NaN NaN NaN NaN NaN NaN NaN 411.934 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646140870.292 41.1934 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5351.34840882305 -5049.79647510894 NaN 1646140900.299 NaN NaN NaN NaN 7.82318 NaN NaN NaN 
-0.279589 NaN 0.13878 NaN NaN NaN NaN NaN NaN NaN 14.7242 -0.262577 NaN NaN 0.130268 NaN NaN NaN NaN NaN NaN NaN NaN 1646140930.305 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -305 NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 423.765 -298.762 NaN NaN NaN NaN NaN 3.72279 NaN NaN -0.335103 1646140990.317 42.3765 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.100354 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141020.322 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 435.792 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141110.339 43.5792 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 448.168 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141230.363 44.8168 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN 4.20345 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141290.375 NaN NaN NaN NaN NaN NaN NaN NaN 
