dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-38
the8x3_filename: 00510038
filename_extension: tbd
filename_label: sunfish-2022-020-0-38-tbd(00510038)
mission_name: regm20.mi
fileopen_time: Sat_Jan_29_06:03:54_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-38
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1643436250.867 NaN NaN NaN 3.15808 0.02303 3.3011 
NaN NaN NaN 1643436312.008 NaN NaN NaN 3.15659 0.09761 3.2819 
0.000197508 0.9944 0.2628 1643436325.008 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643436328.008 33.423 367.151 88.038 NaN NaN NaN 
NaN NaN NaN 1643436373.008 NaN NaN NaN 3.15927 1.02382 3.2988 
NaN NaN NaN 1643436434.008 NaN NaN NaN 3.16017 1.97088 3.3037 
NaN NaN NaN 1643436449.008 33.432 366.477 87.935 NaN NaN NaN 
NaN NaN NaN 1643436495.008 NaN NaN NaN 3.16327 2.68762 3.327 
NaN NaN NaN 1643436556.008 NaN NaN NaN 3.16406 3.46471 3.3343 
NaN NaN NaN 1643436570.008 33.465 365.011 87.656 NaN NaN NaN 
NaN NaN NaN 1643436617.008 NaN NaN NaN 3.16498 4.09423 3.342 
0.000184824 0.9944 0.2482 1643436626.008 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643436678.008 NaN NaN NaN 3.16255 4.6931 3.3142 
NaN NaN NaN 1643436691.008 33.481 364.881 87.574 NaN NaN NaN 
NaN NaN NaN 1643436739.008 NaN NaN NaN 3.16215 5.21553 3.3135 
NaN NaN NaN 1643436800.008 NaN NaN NaN 3.16626 5.85723 3.3437 
NaN NaN NaN 1643436812.008 33.472 364.762 87.6 NaN NaN NaN 
NaN NaN NaN 1643436861.008 NaN NaN NaN 3.16456 6.50242 3.3228 
NaN NaN NaN 1643436922.008 NaN NaN NaN 3.16266 7.26661 3.3045 
0.000184824 0.9944 0.2628 1643436927.008 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643436933.008 33.48 365.056 87.596 NaN NaN NaN 
NaN NaN NaN 1643436983.008 NaN NaN NaN 3.16398 8.00528 3.319 
