dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-84
the8x3_filename: 00560084
filename_extension: tbd
filename_label: sunfish-2022-110-0-84-tbd(00560084)
mission_name: regm20.mi
fileopen_time: Sun_May_15_06:11:21_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-84
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1652595145 33.05 382.942 91.164 NaN NaN NaN 
NaN NaN NaN 1652595149 NaN NaN NaN 3.11985 0.01967 3.0336 
NaN NaN NaN 1652595210 NaN NaN NaN 3.12027 0.25402 3.0363 
NaN NaN NaN 1652595266 33.039 382.819 91.201 NaN NaN NaN 
NaN NaN NaN 1652595271 NaN NaN NaN 3.12162 1.18098 3.0442 
0.000300792 0.9944 1.1169 1652595297 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652595332 NaN NaN NaN 3.12222 1.87508 3.0471 
NaN NaN NaN 1652595387 33.034 382.756 91.214 NaN NaN NaN 
NaN NaN NaN 1652595393 NaN NaN NaN 3.12292 2.52262 3.0511 
NaN NaN NaN 1652595454 NaN NaN NaN 3.12367 3.17968 3.054 
NaN NaN NaN 1652595508 33.087 380.539 90.772 NaN NaN NaN 
NaN NaN NaN 1652595515 NaN NaN NaN 3.13748 3.83737 3.1289 
NaN NaN NaN 1652595576 NaN NaN NaN 3.16075 4.46119 3.2734 
0.000188448 1.0848 0.219 1652595598 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652595629 33.565 361.249 86.874 NaN NaN NaN 
NaN NaN NaN 1652595637 NaN NaN NaN 3.17928 5.08997 3.4357 
NaN NaN NaN 1652595698 NaN NaN NaN 3.18645 5.68533 3.4907 
NaN NaN NaN 1652595750 33.836 351.683 84.828 NaN NaN NaN 
NaN NaN NaN 1652595759 NaN NaN NaN 3.18898 6.25737 3.5126 
NaN NaN NaN 1652595820 NaN NaN NaN 3.19048 6.90635 3.5264 
NaN NaN NaN 1652595871 33.911 348.684 84.231 NaN NaN NaN 
NaN NaN NaN 1652595881 NaN NaN NaN 3.19822 7.47339 3.5907 
0.000173952 1.0848 0.146 1652595899 NaN NaN NaN NaN NaN NaN 
