dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-62
the8x3_filename: 00550062
filename_extension: tbd
filename_label: sunfish-2022-077-0-62-tbd(00550062)
mission_name: regm20.mi
fileopen_time: Tue_Apr__5_23:43:14_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-62
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1649202255.002 33.343 366.455 88.308 NaN NaN NaN 
NaN NaN NaN 1649202259.002 NaN NaN NaN 3.18101 0.0056 3.4908 
0.00131732 1.356 0.5183 1649202293.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649202320.002 NaN NaN NaN 3.18171 0.4423 3.4915 
NaN NaN NaN 1649202376.002 33.341 366.176 88.289 NaN NaN NaN 
NaN NaN NaN 1649202381.002 NaN NaN NaN 3.18302 1.21267 3.4935 
NaN NaN NaN 1649202442.002 NaN NaN NaN 3.18374 1.80468 3.4946 
NaN NaN NaN 1649202497.002 33.34 366.04 88.281 NaN NaN NaN 
NaN NaN NaN 1649202503.002 NaN NaN NaN 3.1842 2.40017 3.4949 
NaN NaN NaN 1649202564.002 NaN NaN NaN 3.18444 3.03891 3.4951 
0.000193884 0.9944 0.4526 1649202594.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649202618.002 33.346 365.856 88.236 NaN NaN NaN 
NaN NaN NaN 1649202625.002 NaN NaN NaN 3.18464 3.68741 3.4944 
NaN NaN NaN 1649202686.002 NaN NaN NaN 3.1849 4.327 3.4912 
NaN NaN NaN 1649202739.002 33.365 365.286 88.1 NaN NaN NaN 
NaN NaN NaN 1649202747.002 NaN NaN NaN 3.18494 4.89909 3.4909 
NaN NaN NaN 1649202808.002 NaN NaN NaN 3.1853 5.44992 3.4874 
NaN NaN NaN 1649202860.002 33.404 364.267 87.839 NaN NaN NaN 
NaN NaN NaN 1649202869.002 NaN NaN NaN 3.18556 6.10112 3.4873 
0.000197508 0.9944 0.3942 1649202895.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649202930.002 NaN NaN NaN 3.18584 6.79864 3.4873 
NaN NaN NaN 1649202981.002 33.423 363.725 87.704 NaN NaN NaN 
