dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-38
the8x3_filename: 00550038
filename_extension: tbd
filename_label: sunfish-2022-077-0-38-tbd(00550038)
mission_name: regm20.mi
fileopen_time: Thu_Mar_31_05:38:34_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-38
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1648705180.002 33.732 360.318 86.091 NaN NaN NaN 
NaN NaN NaN 1648705184.002 NaN NaN NaN 3.14712 0.00762 3.1736 
NaN NaN NaN 1648705245.002 NaN NaN NaN 3.1481 0.47933 3.1746 
NaN NaN NaN 1648705301.002 33.738 359.762 86.011 NaN NaN NaN 
0.000213816 1.0848 0.3504 1648705303.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1648705306.002 NaN NaN NaN 3.14942 1.31208 3.1783 
NaN NaN NaN 1648705367.002 NaN NaN NaN 3.15104 2.07571 3.1906 
NaN NaN NaN 1648705422.002 33.743 359.287 85.948 NaN NaN NaN 
NaN NaN NaN 1648705428.002 NaN NaN NaN 3.15134 2.70391 3.1896 
NaN NaN NaN 1648705489.002 NaN NaN NaN 3.154 3.37285 3.2109 
NaN NaN NaN 1648705543.002 33.749 357.364 85.737 NaN NaN NaN 
NaN NaN NaN 1648705550.002 NaN NaN NaN 3.1737 3.99092 3.3627 
0.000166704 0.9944 0.2263 1648705604.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1648705611.002 NaN NaN NaN 3.19138 4.82731 3.5099 
NaN NaN NaN 1648705664.002 33.902 348.353 84.236 NaN NaN NaN 
NaN NaN NaN 1648705672.002 NaN NaN NaN 3.20428 5.37842 3.6272 
NaN NaN NaN 1648705733.002 NaN NaN NaN 3.1993 6.07795 3.5656 
NaN NaN NaN 1648705785.002 34.017 345.891 83.536 NaN NaN NaN 
NaN NaN NaN 1648705794.002 NaN NaN NaN 3.19862 6.81722 3.5522 
NaN NaN NaN 1648705855.002 NaN NaN NaN 3.20349 7.5013 3.5918 
0.000150396 0.9944 0.0876 1648705905.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1648705906.002 34.018 344.204 83.363 NaN NaN NaN 
