dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-20
the8x3_filename: 00510020
filename_extension: tbd
filename_label: sunfish-2022-020-0-20-tbd(00510020)
mission_name: regm20.mi
fileopen_time: Tue_Jan_25_06:18:56_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-20
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.000224688 1.0848 0.2701 1643091589 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643091593 33.51 365.599 87.522 NaN NaN NaN 
NaN NaN NaN 1643091597 NaN NaN NaN 3.15595 0.01579 3.2476 
NaN NaN NaN 1643091658 NaN NaN NaN 3.15721 0.4871 3.2545 
NaN NaN NaN 1643091714 33.518 364.86 87.417 NaN NaN NaN 
NaN NaN NaN 1643091719 NaN NaN NaN 3.1577 1.11954 3.2584 
NaN NaN NaN 1643091780 NaN NaN NaN 3.15787 1.6862 3.2562 
NaN NaN NaN 1643091835 33.523 364.581 87.371 NaN NaN NaN 
NaN NaN NaN 1643091841 NaN NaN NaN 3.15833 2.38266 3.2588 
0.000195696 0.9944 0.2774 1643091890 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643091902 NaN NaN NaN 3.15882 2.96482 3.2615 
NaN NaN NaN 1643091956 33.525 364.449 87.35 NaN NaN NaN 
NaN NaN NaN 1643091963 NaN NaN NaN 3.15917 3.60844 3.2627 
NaN NaN NaN 1643092024 NaN NaN NaN 3.15849 4.20149 3.2516 
NaN NaN NaN 1643092077 33.527 364.551 87.349 NaN NaN NaN 
NaN NaN NaN 1643092085 NaN NaN NaN 3.15842 4.80924 3.2471 
NaN NaN NaN 1643092146 NaN NaN NaN 3.15888 5.44268 3.2477 
0.000192072 0.9944 0.2555 1643092191 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643092198 33.526 364.729 87.371 NaN NaN NaN 
NaN NaN NaN 1643092207 NaN NaN NaN 3.15887 6.0601 3.2422 
NaN NaN NaN 1643092268 NaN NaN NaN 3.15987 6.69188 3.2392 
NaN NaN NaN 1643092319 33.52 363.926 87.318 NaN NaN NaN 
NaN NaN NaN 1643092329 NaN NaN NaN 3.18317 7.27092 3.4349 
