dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-110
the8x3_filename: 00550110
filename_extension: tbd
filename_label: sunfish-2022-077-0-110-tbd(00550110)
mission_name: regm20.mi
fileopen_time: Sat_Apr_16_14:39:00_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-110
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1650119997.391 33.283 370.459 88.952 NaN NaN NaN 
NaN NaN NaN 1650120000.391 NaN NaN NaN 3.16866 0.03182 3.3457 
0.000268176 0.9944 0.2117 1650120050.392 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650120061.392 NaN NaN NaN 3.16875 0.03891 3.3469 
NaN NaN NaN 1650120118.392 33.277 370.103 88.945 NaN NaN NaN 
NaN NaN NaN 1650120122.392 NaN NaN NaN 3.16874 0.5792 3.3476 
NaN NaN NaN 1650120183.392 NaN NaN NaN 3.16943 1.19408 3.3464 
NaN NaN NaN 1650120239.396 33.282 369.948 88.907 NaN NaN NaN 
NaN NaN NaN 1650120244.396 NaN NaN NaN 3.16966 1.79367 3.3475 
NaN NaN NaN 1650120305.396 NaN NaN NaN 3.17262 2.35644 3.372 
0.000206568 0.9944 0.438 1650120351.396 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650120360.396 33.318 368.629 88.626 NaN NaN NaN 
NaN NaN NaN 1650120366.396 NaN NaN NaN 3.17431 2.91555 3.3829 
NaN NaN NaN 1650120427.396 NaN NaN NaN 3.17492 3.47026 3.3841 
NaN NaN NaN 1650120481.396 33.354 367.325 88.347 NaN NaN NaN 
NaN NaN NaN 1650120488.396 NaN NaN NaN 3.17539 4.01609 3.3889 
NaN NaN NaN 1650120549.396 NaN NaN NaN 3.17667 4.58267 3.3944 
NaN NaN NaN 1650120602.397 33.372 366.619 88.202 NaN NaN NaN 
NaN NaN NaN 1650120610.397 NaN NaN NaN 3.17793 5.15296 3.4032 
0.000204756 0.9944 0.3869 1650120652.397 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650120671.397 NaN NaN NaN 3.17864 5.72134 3.4057 
NaN NaN NaN 1650120723.397 33.388 366.029 88.079 NaN NaN NaN 
