dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-210
the8x3_filename: 00510210
filename_extension: sbd
filename_label: sunfish-2022-020-0-210-sbd(00510210)
mission_name: regm20.mi
fileopen_time: Sat_Mar_12_02:05:04_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-210
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647051614.307 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.30914 NaN NaN -0.333358 1647051674.318 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 91.8612 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647051704.324 9.18612 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647051734.33 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0856607 NaN NaN 99.1514 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647051794.341 9.91514 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647051854.353 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647051884.359 NaN NaN NaN NaN 7.91521 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 108.821 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647051914.365 10.8821 NaN NaN NaN NaN NaN NaN NaN 
-0.201627 NaN 0.213964 NaN NaN NaN NaN NaN NaN NaN 14.6263 -0.293327 NaN NaN 0.202639 NaN NaN NaN NaN NaN NaN NaN NaN 1647051944.371 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647051974.376 NaN NaN 0.0471239 NaN NaN NaN NaN NaN 
NaN -280 NaN 3.67214 NaN NaN NaN NaN NaN NaN NaN NaN NaN -268.008 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052004.382 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 118.817 NaN NaN NaN NaN NaN NaN NaN 5357.83078052835 -5037.02754136066 NaN 1647052034.389 11.8817 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.82918 NaN NaN -0.312414 1647052094.4 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0842734 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052124.407 NaN NaN NaN NaN NaN NaN NaN NaN 
