dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-9
the8x3_filename: 00560009
filename_extension: tbd
filename_label: sunfish-2022-110-0-9-tbd(00560009)
mission_name: regm20.mi
fileopen_time: Sun_Apr_24_07:09:12_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-9
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1650784207.002 33.089 371.582 89.893 NaN NaN NaN 
NaN NaN NaN 1650784211.002 NaN NaN NaN 3.19376 0.0344 3.641 
NaN NaN NaN 1650784272.002 NaN NaN NaN 3.19401 0.41296 3.6414 
NaN NaN NaN 1650784328.002 33.099 370.894 89.784 NaN NaN NaN 
NaN NaN NaN 1650784333.002 NaN NaN NaN 3.19462 1.11442 3.6434 
0.000251868 0.9944 0.5256 1650784346.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650784394.002 NaN NaN NaN 3.19518 1.7954 3.6452 
NaN NaN NaN 1650784449.002 33.101 370.679 89.752 NaN NaN NaN 
NaN NaN NaN 1650784455.002 NaN NaN NaN 3.19527 2.44951 3.6449 
NaN NaN NaN 1650784516.002 NaN NaN NaN 3.19561 3.01837 3.6415 
NaN NaN NaN 1650784570.002 33.115 370.375 89.663 NaN NaN NaN 
NaN NaN NaN 1650784577.002 NaN NaN NaN 3.19541 3.64462 3.6342 
NaN NaN NaN 1650784638.002 NaN NaN NaN 3.19486 4.28335 3.6248 
0.000318912 0.9944 0.584 1650784647.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650784691.002 33.109 370.824 89.735 NaN NaN NaN 
NaN NaN NaN 1650784699.002 NaN NaN NaN 3.19426 4.91532 3.6134 
NaN NaN NaN 1650784760.002 NaN NaN NaN 3.195 5.52803 3.6144 
NaN NaN NaN 1650784812.002 33.123 370.853 89.675 NaN NaN NaN 
NaN NaN NaN 1650784821.002 NaN NaN NaN 3.1922 6.13829 3.5791 
NaN NaN NaN 1650784882.002 NaN NaN NaN 3.19082 6.74814 3.5573 
NaN NaN NaN 1650784933.002 33.148 370.823 89.564 NaN NaN NaN 
NaN NaN NaN 1650784943.002 NaN NaN NaN 3.19029 7.3589 3.5445 
