dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-47
the8x3_filename: 00410047
filename_extension: sbd
filename_label: sunfish-2021-335-1-47-sbd(00410047)
mission_name: regm20.mi
fileopen_time: Sun_Dec__5_19:23:04_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-47
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 21.1287 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638732448.3 2.11286 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.418772 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.45385 NaN NaN NaN NaN NaN NaN NaN NaN 1638732478.306 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49638 NaN NaN NaN NaN NaN NaN NaN NaN 29.0799 NaN NaN NaN NaN NaN NaN 2.72271 NaN NaN NaN 1638732508.313 2.90799 NaN 0.0349066 NaN -0.168878 -0.0128816 4 
NaN NaN -0.243492 NaN NaN NaN NaN NaN NaN NaN NaN NaN 36.6816 NaN -0.276461 NaN NaN NaN NaN NaN NaN NaN NaN 1638732568.325 3.66816 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49539 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.92335 NaN NaN NaN 1638732598.331 NaN NaN 0.0296706 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 44.1304 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638732628.336 4.41304 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0449023 NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0984246 NaN NaN NaN NaN NaN NaN NaN -0.314159 1638732658.342 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49518 NaN NaN NaN NaN NaN NaN NaN NaN 51.6448 NaN NaN NaN NaN NaN NaN 0.98262 NaN NaN NaN 1638732688.348 5.16448 NaN 0.0261799 7.88344 NaN NaN 4 
-0.138243 -212.5 NaN NaN NaN NaN NaN NaN 14.7803 -0.152523 NaN NaN NaN -204.504 NaN NaN NaN NaN NaN NaN 4818.68670032969 -5256.77042352344 NaN 1638732718.354 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.18013 NaN NaN NaN NaN NaN NaN NaN NaN NaN 58.5693 NaN 0.112899 NaN NaN NaN NaN NaN NaN NaN NaN 1638732748.36 5.85693 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49579 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.23918 NaN NaN NaN 1638732778.366 NaN NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 65.6905 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638732808.372 6.56905 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0601478 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1638732838.377 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49587 NaN NaN NaN NaN NaN NaN NaN NaN 72.6369 NaN NaN NaN NaN NaN NaN 1.55509 NaN NaN NaN 1638732868.383 7.26369 NaN 0.0366519 NaN NaN NaN 5 
NaN NaN 0.0601478 NaN NaN NaN NaN NaN NaN NaN NaN NaN 76.0446 NaN 0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1638732898.389 7.60446 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49586 NaN NaN NaN NaN NaN NaN NaN NaN 82.8818 NaN NaN NaN NaN NaN NaN 1.29678 NaN NaN NaN 1638732958.401 8.28818 NaN 0.0296706 NaN NaN NaN 5 
NaN NaN 0.0475467 NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0607917 NaN NaN NaN NaN NaN NaN NaN -0.335103 1638732988.407 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.496 NaN NaN NaN NaN NaN NaN NaN NaN 89.2384 NaN NaN NaN NaN NaN NaN 1.27409 NaN NaN NaN 1638733018.413 8.92384 NaN 0.0296706 NaN NaN NaN 4 
-0.138243 -212.5 NaN NaN NaN NaN NaN NaN 14.8332 -0.152523 NaN NaN NaN -204.754 NaN NaN NaN NaN NaN NaN 4818.71232794195 -5256.70937402388 NaN 1638733048.418 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0464653 NaN NaN NaN NaN NaN NaN NaN NaN NaN 95.7261 NaN 0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1638733078.424 9.57261 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49613 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.80467 NaN NaN NaN 1638733108.43 NaN NaN 0.0453786 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 102.367 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733138.436 10.2367 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0542731 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1638733168.442 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49592 NaN NaN NaN NaN NaN NaN NaN NaN 109.226 NaN NaN NaN NaN NaN NaN 1.33169 NaN NaN NaN 1638733198.449 10.9226 NaN 0.0296706 NaN NaN NaN 5 
NaN NaN 0.109798 NaN NaN NaN NaN NaN NaN NaN NaN NaN 115.451 NaN 0.0376329 NaN NaN NaN NaN NaN NaN NaN NaN 1638733258.459 11.5451 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.4963 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.17112 NaN NaN NaN 1638733288.466 NaN NaN 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 121.939 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.321141 1638733318.472 12.1939 NaN NaN 7.93224 NaN NaN NaN 
NaN NaN 0.094722 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0810556 NaN NaN NaN NaN NaN NaN NaN NaN 1638733348.478 NaN NaN NaN NaN NaN NaN NaN 
-0.138243 -212.5 NaN 1.49676 NaN NaN NaN NaN 14.8599 -0.152523 NaN NaN 125.499 -205.161 NaN NaN NaN NaN NaN 0.884882 4818.73707661016 -5256.65697853292 NaN 1638733352.482 12.5499 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733360.488 NaN 44.5314 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 45.3333 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733368.497 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.107864 NaN NaN NaN NaN NaN NaN NaN NaN NaN 130.698 NaN 0.104214 NaN NaN NaN NaN NaN NaN NaN NaN 1638733410.564 13.0698 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49709 NaN NaN NaN 45.3333 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.911062 NaN NaN NaN 1638733440.57 NaN 44.9495 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 133.953 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733444.572 13.3953 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.109925 NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.383 NaN 0.110004 NaN NaN NaN NaN NaN NaN NaN NaN 1638733486.585 13.7383 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49743 NaN NaN NaN 38.1021 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.29154 NaN NaN NaN 1638733516.591 NaN 38.1021 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 140.441 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733520.596 14.0441 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0279888 NaN NaN NaN NaN NaN NaN NaN NaN NaN 143.892 NaN 0.0260536 NaN NaN NaN NaN NaN NaN NaN NaN 1638733562.609 14.3892 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49749 NaN NaN NaN 30.3678 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.59349 NaN NaN NaN 1638733578.624 NaN 28.6779 0.0418879 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 148.13 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733608.629 14.813 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.312414 1638733620.695 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.199775 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.193954 NaN NaN NaN NaN NaN NaN NaN NaN 1638733624.697 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49735 NaN NaN NaN NaN NaN NaN NaN NaN 151.254 NaN NaN NaN NaN NaN NaN 1.61443 NaN NaN NaN 1638733640.707 15.1254 NaN 0.0279253 NaN NaN NaN 4 
-0.138243 -212.5 NaN NaN NaN NaN NaN NaN 14.869 -0.154142 NaN NaN NaN -205.297 NaN NaN NaN NaN NaN NaN 4818.75748695726 -5256.61460697608 NaN 1638733652.718 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.137 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733672.735 15.4137 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.160567 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.167901 NaN NaN NaN NaN NaN NaN NaN NaN 1638733684.747 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49734 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.57603 NaN NaN NaN 1638733700.795 NaN NaN 0.0418879 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157.086 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733704.803 15.7086 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157.108 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733736.882 15.7108 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.160567 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.167901 NaN NaN NaN NaN NaN NaN NaN NaN 1638733744.892 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49732 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.43815 NaN NaN NaN 1638733760.914 NaN NaN 0.0383972 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153.722 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638733768.922 15.3722 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.160567 NaN NaN NaN NaN NaN NaN NaN NaN NaN 146.885 NaN -0.167901 NaN NaN NaN NaN NaN NaN NaN NaN 1638733814.943 14.6885 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49738 NaN NaN NaN NaN NaN NaN NaN NaN 142.647 NaN NaN NaN NaN NaN NaN 1.28107 NaN NaN NaN 1638733844.949 14.2647 NaN 0.0471239 NaN NaN NaN 4 
NaN NaN 0.0719657 NaN NaN NaN NaN NaN NaN NaN NaN NaN 133.888 NaN 0.0492123 NaN NaN NaN NaN NaN NaN NaN NaN 1638733904.96 13.3888 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49775 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.18682 NaN NaN 0.387463 1638733934.966 NaN NaN 0.0523599 8.23026 NaN NaN 4 
-0.17799 187.5 0.070979 NaN NaN NaN NaN NaN 14.3919 -0.269051 NaN NaN 125.172 187.372 0.0752659 NaN NaN NaN NaN NaN 4818.78229923154 -5256.5605636145 NaN 1638733964.972 12.5172 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.498 NaN NaN NaN NaN NaN NaN NaN NaN 116.674 NaN NaN NaN NaN NaN NaN 1.43117 NaN NaN NaN 1638734024.984 11.6674 NaN 0.0488692 NaN NaN NaN 4 
NaN NaN 0.0226008 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0231587 NaN NaN NaN NaN NaN NaN NaN NaN 1638734054.99 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 108.789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638734084.996 10.8789 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49801 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.62665 NaN NaN NaN 1638734115.001 NaN NaN 0.0523599 NaN NaN NaN 5 
NaN NaN -0.0271566 NaN NaN NaN NaN NaN NaN NaN NaN NaN 100.641 NaN 0.0231587 NaN NaN NaN NaN NaN NaN NaN NaN 1638734145.007 10.0641 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49785 NaN NaN NaN NaN NaN NaN NaN NaN 92.4494 NaN NaN NaN NaN NaN NaN 1.63886 NaN NaN NaN 1638734205.019 9.24495 NaN 0.0471239 NaN NaN NaN 4 
NaN NaN -0.0304978 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0289484 NaN NaN NaN NaN NaN NaN NaN NaN 1638734235.026 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 84.2579 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.371755 1638734265.032 8.42579 NaN NaN NaN NaN NaN NaN 
-0.17799 187.5 NaN 1.49764 NaN NaN NaN NaN 14.6977 -0.269051 NaN NaN NaN 187.803 NaN NaN NaN NaN NaN 1.69821 4818.7999805328 -5256.48607925334 NaN 1638734295.037 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN -0.0445606 NaN NaN NaN NaN NaN NaN NaN NaN NaN 76.1975 NaN -0.0521072 NaN NaN NaN NaN NaN NaN NaN NaN 1638734325.042 7.61975 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49733 NaN NaN NaN NaN NaN NaN NaN NaN 68.4428 NaN NaN NaN NaN NaN NaN 1.84307 NaN NaN NaN 1638734385.054 6.84428 NaN 0.0506145 NaN NaN NaN 4 
NaN NaN -0.0782775 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0810556 NaN NaN NaN NaN NaN NaN NaN NaN 1638734415.06 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 61.562 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638734445.066 6.1562 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49701 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.67203 NaN NaN NaN 1638734475.072 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN -0.0410853 NaN NaN NaN NaN NaN NaN NaN NaN NaN 54.2224 NaN -0.0810556 NaN NaN NaN NaN NaN NaN NaN NaN 1638734505.078 5.42224 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49675 NaN NaN NaN NaN NaN NaN NaN NaN 47.4289 NaN NaN NaN NaN NaN NaN 1.80467 NaN NaN NaN 1638734565.089 4.74289 NaN 0.0506145 8.18146 NaN NaN 4 
NaN NaN -0.0719269 NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0607917 NaN NaN NaN NaN NaN NaN NaN 0.366519 1638734595.095 NaN NaN NaN NaN NaN NaN NaN 
-0.17799 187.5 NaN 1.49653 NaN NaN NaN NaN 14.8668 -0.269051 NaN NaN 41.0286 188.029 NaN NaN NaN NaN NaN 1.8483 4818.80701100997 -5256.41433050794 NaN 1638734625.101 4.10286 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN -0.0839558 NaN NaN NaN NaN NaN NaN NaN NaN NaN 34.4972 NaN -0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1638734685.112 3.44972 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.7366 NaN NaN NaN 1638734715.118 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 28.0532 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638734745.124 2.80532 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0369625 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1638734775.129 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49601 NaN NaN NaN NaN NaN NaN NaN NaN 21.7184 NaN NaN NaN NaN NaN NaN 1.56905 NaN NaN NaN 1638734805.135 2.17184 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN -0.0399136 NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7647 NaN -0.0434226 NaN NaN NaN NaN NaN NaN NaN NaN 1638734839.14 1.77647 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49596 NaN NaN NaN NaN NaN NaN NaN NaN 23.0946 NaN NaN NaN NaN NaN NaN 1.5516 NaN NaN NaN 1638734893.193 2.30946 NaN 0.0418879 NaN NaN NaN 5 
NaN NaN -0.0399136 NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0434226 NaN NaN NaN NaN NaN NaN NaN -0.385718 1638734923.199 NaN NaN NaN NaN NaN NaN NaN 
-0.147585 -237.5 NaN NaN NaN NaN NaN NaN 14.9126 -0.126628 NaN NaN 32.6186 -235.871 NaN NaN NaN NaN NaN NaN 4818.82091022959 -5256.34605901703 NaN 1638734953.205 3.26186 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49587 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.41372 NaN NaN NaN 1638734983.21 NaN NaN 0.0349066 NaN NaN NaN 5 
NaN NaN -0.0399136 NaN NaN NaN NaN NaN NaN NaN NaN NaN 42.2082 NaN -0.0434226 NaN NaN NaN NaN NaN NaN NaN NaN 1638735013.216 4.22082 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49636 NaN NaN NaN NaN NaN NaN NaN NaN 51.4919 NaN NaN NaN NaN NaN NaN 0.701622 NaN NaN NaN 1638735073.227 5.14919 NaN 0.0383972 NaN NaN NaN 4 
NaN NaN 0.174665 NaN NaN NaN NaN NaN NaN NaN NaN NaN 56.2757 NaN 0.144742 NaN NaN NaN NaN NaN NaN NaN NaN 1638735103.233 5.62757 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49697 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.98262 NaN NaN NaN 1638735133.239 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 65.2318 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638735163.245 6.52318 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0986659 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.115794 NaN NaN NaN NaN NaN NaN NaN NaN 1638735193.25 NaN NaN NaN 7.89916 NaN NaN NaN 
NaN NaN NaN 1.49757 NaN NaN NaN NaN NaN NaN NaN NaN 74.865 NaN NaN NaN NaN NaN NaN 1.06465 NaN NaN NaN 1638735223.256 7.4865 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.387463 1638735253.262 NaN NaN NaN NaN NaN NaN NaN 
-0.184216 -237.5 0.0730563 NaN NaN NaN NaN NaN 14.9994 -0.126628 NaN NaN 83.8211 -236.324 0.115794 NaN NaN NaN NaN NaN 4818.8646260281 -5256.29050378122 NaN 1638735283.268 8.38211 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.3823 NaN NaN NaN 1638735313.273 NaN NaN 0.0314159 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 92.7116 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638735343.279 9.27116 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0234184 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0173691 NaN NaN NaN NaN NaN NaN NaN NaN 1638735373.285 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49801 NaN NaN NaN NaN NaN NaN NaN NaN 101.187 NaN NaN NaN NaN NaN NaN 1.33867 NaN NaN NaN 1638735403.291 10.1187 NaN 0.0383972 NaN NaN NaN 5 
NaN NaN 0.0497243 NaN NaN NaN NaN NaN NaN NaN NaN NaN 109.99 NaN 0.0144742 NaN NaN NaN NaN NaN NaN NaN NaN 1638735463.302 10.999 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49836 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.994838 NaN NaN NaN 1638735493.309 NaN NaN 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 118.444 NaN NaN NaN NaN 4818.7057 -5256.8134 NaN NaN NaN NaN 1638735523.315 11.8444 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.144869 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0955298 NaN NaN NaN NaN NaN NaN NaN NaN 1638735553.321 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.49909 -0.3491 NaN NaN NaN NaN NaN NaN NaN 126.264 NaN NaN NaN NaN NaN NaN 0.811578 NaN NaN -0.366519 1638735583.327 12.6264 NaN 0.0401426 NaN NaN NaN 4 
