dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-075-0-2
the8x3_filename: 00540002
filename_extension: tbd
filename_label: sunfish-2022-075-0-2-tbd(00540002)
mission_name: regm20.mi
fileopen_time: Fri_Mar_18_17:53:22_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-075-0-2
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1647626066.069 NaN NaN NaN 3.15122 0.01469 3.0825 
0.000164892 0.9944 0.1971 1647626067.069 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647626072.069 33.734 361.539 86.2 NaN NaN NaN 
NaN NaN NaN 1647626127.069 NaN NaN NaN 3.15266 0.2389 3.0919 
NaN NaN NaN 1647626188.069 NaN NaN NaN 3.15211 0.8599 3.0901 
NaN NaN NaN 1647626193.069 33.741 360.696 86.089 NaN NaN NaN 
NaN NaN NaN 1647626249.069 NaN NaN NaN 3.15272 1.49346 3.0909 
NaN NaN NaN 1647626310.069 NaN NaN NaN 3.15362 2.14885 3.0975 
NaN NaN NaN 1647626314.069 33.733 361.014 86.153 NaN NaN NaN 
0.000177576 0.9944 0.2482 1647626368.069 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647626371.069 NaN NaN NaN 3.15481 2.71137 3.1056 
NaN NaN NaN 1647626432.069 NaN NaN NaN 3.1551 3.21879 3.1059 
NaN NaN NaN 1647626435.069 33.764 359.933 85.921 NaN NaN NaN 
NaN NaN NaN 1647626493.069 NaN NaN NaN 3.15493 3.73998 3.1047 
NaN NaN NaN 1647626554.069 NaN NaN NaN 3.15533 4.30861 3.1037 
NaN NaN NaN 1647626556.069 33.78 359.452 85.809 NaN NaN NaN 
NaN NaN NaN 1647626615.07 NaN NaN NaN 3.15558 4.92611 3.1042 
0.000164892 0.9944 0.2263 1647626669.07 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647626676.07 NaN NaN NaN 3.15598 5.49783 3.1062 
NaN NaN NaN 1647626677.07 33.782 359.406 85.797 NaN NaN NaN 
NaN NaN NaN 1647626737.07 NaN NaN NaN 3.15723 6.04547 3.116 
NaN NaN NaN 1647626798.07 33.795 358.97 85.702 3.15704 6.59918 3.1114 
