dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-44
the8x3_filename: 00410044
filename_extension: sbd
filename_label: sunfish-2021-335-1-44-sbd(00410044)
mission_name: regm20.mi
fileopen_time: Sun_Dec__5_15:04:15_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-44
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN 0.0613206 2.05381 -0.3491 NaN NaN NaN NaN NaN NaN NaN 107.828 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.324631 1638720076.342 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0405278 NaN NaN NaN NaN 1.48004 NaN NaN NaN 1638720106.348 11.1235 NaN 0.0401426 NaN NaN NaN NaN 
NaN NaN 0.132507 2.05475 NaN NaN NaN NaN NaN NaN NaN NaN 114.49 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720136.354 11.449 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 121.196 NaN 0.118689 NaN NaN NaN NaN 1.5516 NaN NaN NaN 1638720196.364 12.1196 NaN 0.0436332 NaN NaN NaN NaN 
-0.181527 -237.5 0.118769 2.05599 NaN NaN NaN NaN 15.0585 -0.25934 NaN NaN 124.582 -236.845 NaN NaN NaN NaN NaN NaN 4819.23820725483 -5257.48170159362 NaN 1638720226.37 12.4582 NaN NaN 7.983 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.118689 NaN NaN NaN NaN 1.69297 NaN NaN NaN 1638720256.375 NaN NaN 0.0436332 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 128.339 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720260.377 12.8339 42.6198 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 41.054 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720276.387 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0441747 2.05685 NaN NaN NaN NaN NaN NaN NaN NaN 133.494 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720310.4 13.3494 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.055002 NaN NaN NaN NaN 1.77675 NaN NaN NaN 1638720340.406 NaN 40.6554 0.0349066 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.23 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720344.412 13.723 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 35.6747 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720348.415 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0831609 2.05734 -0.3491 NaN NaN NaN NaN NaN NaN NaN 141.184 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.31765 1638720382.423 14.1184 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 29.5394 NaN NaN NaN NaN 145.683 NaN 0.107109 NaN NaN NaN NaN 1.68075 NaN NaN NaN 1638720424.441 14.5683 29.4877 0.0418879 NaN NaN NaN NaN 
NaN NaN 0.261217 2.05834 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720444.513 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 149.004 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720456.523 14.9004 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.264791 NaN NaN NaN NaN 1.94953 NaN NaN NaN 1638720484.544 NaN 25.0745 0.0471239 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 152.39 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720488.552 15.239 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.224735 2.05861 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720504.591 NaN NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.705 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720520.605 15.4705 NaN NaN NaN NaN NaN NaN 
-0.263116 162.5 NaN NaN NaN NaN NaN NaN 14.5314 -0.257722 NaN NaN NaN -23.6487 NaN NaN NaN NaN NaN NaN 4819.24462752153 -5257.42161745819 NaN 1638720528.667 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0202639 NaN NaN NaN NaN 2.2218 NaN NaN NaN 1638720544.677 NaN NaN 0.0383972 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.334 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720552.687 15.4334 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0284078 2.05858 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720564.699 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 151.953 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720584.715 15.1953 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0326838 2.05845 NaN NaN NaN NaN NaN NaN NaN NaN 146.513 NaN -0.0463175 NaN NaN NaN NaN 2.21482 NaN NaN NaN 1638720630.735 14.6513 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN -0.0441591 2.05813 0.3491 NaN NaN NaN NaN NaN NaN NaN 139.392 NaN -0.0463175 NaN NaN NaN NaN 2.27765 NaN NaN 0.350811 1638720690.746 13.9392 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 132.096 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720750.758 13.2096 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0712037 2.05738 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0694762 NaN NaN NaN NaN 2.38936 NaN NaN NaN 1638720780.763 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 125.434 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720810.769 12.5434 NaN NaN NaN NaN NaN NaN 
-0.263116 162.5 NaN NaN NaN NaN NaN NaN 14.5956 -0.25934 NaN NaN NaN 162.737 NaN NaN NaN NaN NaN NaN 4819.22919735034 -5257.36418037581 NaN 1638720840.775 NaN NaN NaN 8.24369 NaN NaN NaN 
NaN NaN -0.0801876 2.05653 NaN NaN NaN NaN NaN NaN NaN NaN 119.099 NaN -0.0694762 NaN NaN NaN NaN 2.36667 NaN NaN NaN 1638720870.781 11.9099 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 112.808 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720930.792 11.2808 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0844932 2.05573 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0694762 NaN NaN NaN NaN 2.44695 NaN NaN NaN 1638720960.797 NaN NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 106.561 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638720990.803 10.6561 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.340339 1638721020.809 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.117001 2.05467 NaN NaN NaN NaN NaN NaN NaN NaN 100.248 NaN -0.0926349 NaN NaN NaN NaN 2.53945 NaN NaN NaN 1638721050.815 10.0248 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 94.0878 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638721110.826 9.40878 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0758611 2.05376 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.101319 NaN NaN NaN NaN 2.34223 NaN NaN NaN 1638721140.832 NaN NaN 0.0471239 NaN NaN NaN 4 
-0.263116 162.5 NaN NaN NaN NaN NaN NaN 14.7985 -0.257722 NaN NaN 87.5127 163.099 NaN NaN NaN NaN NaN NaN 4819.20775632075 -5257.30576405753 NaN 1638721170.836 8.75127 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0693938 2.05302 NaN NaN NaN NaN NaN NaN NaN NaN 80.9595 NaN -0.0694762 NaN NaN NaN NaN 2.21657 NaN NaN NaN 1638721230.847 8.09595 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9201 31.0752 74.4281 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638721290.858 7.44281 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0506973 2.05256 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0463175 NaN NaN NaN NaN 2.20784 NaN NaN NaN 1638721320.864 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 67.8312 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.326377 1638721350.87 6.78312 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0406095 2.05224 NaN NaN NaN NaN NaN NaN NaN NaN 61.1688 NaN -0.0463175 NaN NaN NaN NaN 1.95651 NaN NaN NaN 1638721410.882 6.11688 NaN 0.0453786 NaN NaN NaN 5 
NaN NaN 0.0324217 2.0525 NaN NaN NaN NaN NaN NaN NaN NaN 54.7029 NaN 0.0173691 NaN NaN NaN NaN 1.90764 NaN NaN NaN 1638721470.893 5.47029 NaN 0.0471239 8.1831 NaN NaN 4 
-0.263116 162.5 NaN NaN NaN NaN NaN NaN 14.9181 -0.257722 NaN NaN NaN 163.417 NaN NaN NaN NaN NaN NaN 4819.19928561591 -5257.23520460092 NaN 1638721500.899 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 48.4992 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638721530.905 4.84992 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0134545 2.0528 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0376329 NaN NaN NaN NaN 2.00538 NaN NaN NaN 1638721560.911 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 42.7543 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638721590.917 4.27543 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0134545 2.05286 NaN NaN NaN NaN NaN NaN NaN NaN 37.0093 NaN 0.0376329 NaN NaN NaN NaN 2.0944 NaN NaN NaN 1638721650.928 3.70093 NaN 0.0418879 NaN NaN NaN 5 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.322886 1638721680.933 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 31.2861 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638721710.939 3.12861 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0134545 2.05279 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0376329 NaN NaN NaN NaN 2.03854 NaN NaN NaN 1638721740.945 NaN NaN 0.0349066 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 25.7377 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638721770.951 2.57377 NaN NaN NaN NaN NaN NaN 
-0.263116 162.5 0.0134545 2.05274 NaN NaN NaN NaN 14.9636 -0.257722 NaN NaN 20.3641 163.507 0.0376329 NaN NaN NaN NaN 2.1293 4819.19385311274 -5257.171601805 NaN 1638721830.962 2.03641 NaN 0.0453786 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 19.6214 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638721863.043 1.96214 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0117576 2.05261 NaN NaN NaN NaN NaN NaN NaN NaN 23.2912 NaN -0.0115794 NaN NaN NaN NaN 1.82736 NaN NaN NaN 1638721901.054 2.32912 NaN 0.0331613 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 31.8322 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638721961.065 3.18322 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0642435 2.05354 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0926349 NaN NaN NaN NaN 1.87274 NaN NaN -0.350811 1638721991.071 NaN NaN 0.0296706 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 40.548 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722021.077 4.0548 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0882699 2.05447 NaN NaN NaN NaN NaN NaN NaN NaN 48.7614 NaN 0.0578968 NaN NaN NaN NaN 1.55509 NaN NaN NaN 1638722081.088 4.87614 NaN 0.0331613 7.92209 NaN NaN 4 
-0.138994 -212.5 NaN NaN NaN NaN NaN NaN 14.9703 -0.12501 NaN NaN 57.499 -211.666 NaN NaN NaN NaN NaN NaN 4819.20442951112 -5257.09777359226 NaN 1638722141.102 5.7499 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.121941 2.0561 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.115794 NaN NaN NaN NaN 1.55858 NaN NaN NaN 1638722171.108 NaN NaN 0.0541052 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 65.1662 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722201.114 6.51662 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0343224 2.0567 NaN NaN NaN NaN NaN NaN NaN NaN 72.7461 NaN 0.0318433 NaN NaN NaN NaN 2.02633 NaN NaN NaN 1638722261.125 7.27461 NaN 0.0366519 NaN NaN NaN 5 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 79.7799 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.352556 1638722321.136 7.97799 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0343224 2.05666 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0318433 NaN NaN NaN NaN 2.26893 NaN NaN NaN 1638722351.142 NaN NaN 0.0506145 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 86.5079 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722381.148 8.65079 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0907924 2.05612 NaN NaN NaN NaN NaN NaN NaN NaN 90.1777 NaN -0.0405278 NaN NaN NaN NaN 2.44172 NaN NaN NaN 1638722411.154 9.01777 NaN 0.0349066 NaN NaN NaN 4 
-0.138994 -212.5 NaN NaN NaN NaN NaN NaN 14.9598 -0.12501 NaN NaN 97.9541 -212.187 NaN NaN NaN NaN NaN NaN 4819.19672532853 -5257.02467130311 NaN 1638722471.165 9.79541 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0374567 2.05579 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 1.96175 NaN NaN NaN 1638722501.169 NaN NaN 0.0575959 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 105.949 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722531.175 10.5949 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.102227 2.05649 NaN NaN NaN NaN NaN NaN NaN NaN 112.83 NaN 0.0405278 NaN NaN NaN NaN 1.56556 NaN NaN NaN 1638722591.187 11.283 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 119.208 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.34383 1638722651.198 11.9208 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0941444 2.05762 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.107109 NaN NaN NaN NaN 1.50273 NaN NaN NaN 1638722681.203 NaN NaN 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 125.718 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722711.208 12.5718 NaN NaN 7.98497 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722715.212 NaN 46.4313 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 46.4313 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722723.218 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.120022 2.05885 NaN NaN NaN NaN NaN NaN NaN NaN 130.611 NaN 0.127373 NaN NaN NaN NaN 1.47829 NaN NaN NaN 1638722761.233 13.0611 NaN 0.0331613 NaN NaN NaN 4 
-0.138994 -212.5 NaN NaN NaN NaN NaN NaN 14.9367 -0.12501 NaN NaN NaN -212.346 NaN NaN NaN NaN NaN NaN 4819.21050185263 -5256.9606844521 NaN 1638722791.238 NaN 44.1621 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 133.909 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722795.244 13.3909 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 44.1621 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722799.247 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.145036 2.06006 NaN NaN NaN NaN NaN NaN NaN NaN 137.688 NaN 0.150532 NaN NaN NaN NaN 1.50098 NaN NaN NaN 1638722837.256 13.7688 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 140.506 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722867.261 14.0506 68.7023 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 31.1111 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722875.257 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0985175 2.06101 NaN NaN NaN NaN NaN NaN NaN NaN 144.853 NaN 0.104214 NaN NaN NaN NaN 1.72788 NaN NaN NaN 1638722913.271 14.4853 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722929.287 NaN 31.1111 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 148.043 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722945.3 14.8043 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.336849 1638722953.31 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0614361 2.0615 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0665814 NaN NaN NaN NaN 1.98269 NaN NaN NaN 1638722973.327 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150.882 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722977.4 15.0882 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638722989.407 NaN 24.3292 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153.591 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723009.461 15.3591 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0614361 2.06157 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0665814 NaN NaN NaN NaN 2.06472 NaN NaN NaN 1638723033.48 NaN NaN 0.0418879 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.05 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723041.491 15.405 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 151.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723073.571 15.1931 NaN NaN NaN NaN NaN NaN 
-0.257981 187.5 -0.019966 2.06151 NaN NaN NaN NaN 14.2012 -0.256103 NaN NaN 145.334 187.848 0.0636865 NaN NaN NaN NaN 2.1869 4819.21328852471 -5256.90714527365 NaN 1638723119.585 14.5334 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 135.57 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723179.596 13.557 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0461512 2.06091 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 2.2986 NaN NaN NaN 1638723209.602 NaN NaN 0.0506145 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 126.854 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723239.608 12.6854 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.387463 1638723269.614 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0701465 2.06 NaN NaN NaN NaN NaN NaN NaN NaN 118.116 NaN -0.0723711 NaN NaN NaN NaN 2.37016 NaN NaN NaN 1638723299.62 11.8116 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723329.625 NaN NaN NaN 8.26498 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 109.597 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723359.631 10.9597 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0743771 2.05898 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0752659 NaN NaN NaN NaN 2.40681 NaN NaN NaN 1638723389.637 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 100.706 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723419.643 10.0707 NaN NaN NaN NaN NaN NaN 
-0.257981 187.5 NaN NaN NaN NaN NaN NaN 14.5778 -0.256103 NaN NaN NaN 188.007 NaN NaN NaN NaN NaN NaN 4819.18967327042 -5256.82835787652 NaN 1638723449.649 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0792073 2.05783 NaN NaN NaN NaN NaN NaN NaN NaN 92.9956 NaN -0.0984246 NaN NaN NaN NaN 2.38586 NaN NaN NaN 1638723479.655 9.29955 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 85.3283 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723539.666 8.53283 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0788419 2.05684 0.3491 NaN NaN NaN NaN NaN NaN NaN 81.5274 NaN -0.0984246 NaN NaN NaN NaN 2.27591 NaN NaN 0.366519 1638723569.671 8.15274 NaN 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 73.7946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723629.684 7.37946 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0394365 2.05633 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0636865 NaN NaN NaN NaN 2.15374 NaN NaN NaN 1638723659.69 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 66.7609 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723689.696 6.67609 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0222721 2.0563 NaN NaN NaN NaN NaN NaN NaN NaN 59.596 NaN -0.0289484 NaN NaN NaN NaN 1.89019 NaN NaN NaN 1638723749.708 5.9596 NaN 0.0418879 NaN NaN NaN 4 
-0.257981 187.5 NaN NaN NaN NaN NaN NaN 14.7992 -0.256103 NaN NaN NaN 188.415 NaN NaN NaN NaN NaN NaN 4819.17768857844 -5256.75661352232 NaN 1638723779.712 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 52.5841 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723809.717 5.25841 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.018998 2.05668 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0260536 NaN NaN NaN NaN 1.9443 NaN NaN NaN 1638723839.723 NaN NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 45.9653 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638723869.729 4.59653 NaN NaN NaN NaN NaN NaN 
