dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-107
the8x3_filename: 00510107
filename_extension: tbd
filename_label: sunfish-2022-020-0-107-tbd(00510107)
mission_name: regm20.mi
fileopen_time: Thu_Feb_10_23:07:51_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-107
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1644534472.576 NaN NaN NaN 3.19929 0.00771 3.7104 
NaN NaN NaN 1644534532.576 NaN NaN NaN 3.19918 0.02524 3.7112 
NaN NaN NaN 1644534566.576 33.357 362.292 87.839 NaN NaN NaN 
0.00019026 0.9944 0.3358 1644534578.576 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644534593.576 NaN NaN NaN 3.19987 0.24028 3.7162 
NaN NaN NaN 1644534654.576 NaN NaN NaN 3.20117 0.86977 3.7275 
NaN NaN NaN 1644534687.576 33.353 361.844 87.814 NaN NaN NaN 
NaN NaN NaN 1644534715.576 NaN NaN NaN 3.20194 1.4302 3.7326 
NaN NaN NaN 1644534776.576 NaN NaN NaN 3.20195 2.04051 3.7325 
NaN NaN NaN 1644534808.576 33.363 361.523 87.739 NaN NaN NaN 
NaN NaN NaN 1644534837.576 NaN NaN NaN 3.19713 2.64641 3.6748 
0.000179388 0.9944 0.3066 1644534879.576 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644534898.576 NaN NaN NaN 3.19367 3.24033 3.6243 
NaN NaN NaN 1644534929.576 33.413 361.72 87.549 NaN NaN NaN 
NaN NaN NaN 1644534959.576 NaN NaN NaN 3.19341 3.84096 3.6175 
NaN NaN NaN 1644535020.576 NaN NaN NaN 3.19275 4.44339 3.6068 
NaN NaN NaN 1644535050.576 33.446 361.096 87.353 NaN NaN NaN 
NaN NaN NaN 1644535081.576 NaN NaN NaN 3.19258 5.03674 3.6014 
NaN NaN NaN 1644535142.576 NaN NaN NaN 3.19132 5.62282 3.5797 
NaN NaN NaN 1644535171.576 33.476 360.657 87.185 NaN NaN NaN 
0.00017214 0.9944 0.2628 1644535180.576 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644535203.576 NaN NaN NaN 3.18923 6.20655 3.5546 
