dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-071-1-7
the8x3_filename: 00530007
filename_extension: tbd
filename_label: sunfish-2022-071-1-7-tbd(00530007)
mission_name: regm20.mi
fileopen_time: Wed_Mar_16_07:52:52_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-071-1-7
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1647417229.002 NaN NaN NaN 3.16172 0.03887 3.258 
NaN NaN NaN 1647417274.002 33.718 358.993 86.02 NaN NaN NaN 
NaN NaN NaN 1647417290.002 NaN NaN NaN 3.16378 0.75399 3.2559 
NaN NaN NaN 1647417351.002 NaN NaN NaN 3.1674 1.64772 3.2771 
0.000242808 0.9944 0.2263 1647417390.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647417395.002 33.721 358.449 85.956 NaN NaN NaN 
NaN NaN NaN 1647417412.002 NaN NaN NaN 3.16844 2.48765 3.2812 
NaN NaN NaN 1647417473.002 NaN NaN NaN 3.1695 3.39991 3.2878 
NaN NaN NaN 1647417516.002 33.73 357.995 85.875 NaN NaN NaN 
NaN NaN NaN 1647417534.002 NaN NaN NaN 3.17044 3.95082 3.2907 
NaN NaN NaN 1647417595.002 NaN NaN NaN 3.17178 4.44335 3.3059 
NaN NaN NaN 1647417637.002 33.738 357.568 85.799 NaN NaN NaN 
NaN NaN NaN 1647417656.002 NaN NaN NaN 3.17125 4.93296 3.2957 
0.000157644 0.9944 0.2409 1647417691.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647417717.002 NaN NaN NaN 3.17039 5.34897 3.2823 
NaN NaN NaN 1647417758.002 33.74 357.896 85.824 NaN NaN NaN 
NaN NaN NaN 1647417778.002 NaN NaN NaN 3.17036 5.80323 3.28 
NaN NaN NaN 1647417839.002 NaN NaN NaN 3.17067 6.34711 3.282 
NaN NaN NaN 1647417879.002 33.739 357.895 85.829 NaN NaN NaN 
NaN NaN NaN 1647417900.002 NaN NaN NaN 3.17024 6.80504 3.2749 
NaN NaN NaN 1647417961.002 NaN NaN NaN 3.17209 7.14719 3.2867 
0.00016308 1.0848 0.2482 1647417992.002 NaN NaN NaN NaN NaN NaN 
