dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-47
the8x3_filename: 00550047
filename_extension: tbd
filename_label: sunfish-2022-077-0-47-tbd(00550047)
mission_name: regm20.mi
fileopen_time: Sat_Apr__2_14:43:23_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-47
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1648910658.01 33.5 364.6 87.467 NaN NaN NaN 
NaN NaN NaN 1648910662.01 NaN NaN NaN 3.16396 0.00429 3.3121 
NaN NaN NaN 1648910723.01 NaN NaN NaN 3.16429 0.4192 3.3108 
NaN NaN NaN 1648910779.01 33.508 364.113 87.387 NaN NaN NaN 
NaN NaN NaN 1648910784.01 NaN NaN NaN 3.16315 1.03985 3.2945 
NaN NaN NaN 1648910845.01 NaN NaN NaN 3.16309 1.56996 3.2922 
0.000195696 0.9944 0.3796 1648910867.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1648910900.01 33.527 363.798 87.278 NaN NaN NaN 
NaN NaN NaN 1648910906.01 NaN NaN NaN 3.16285 2.12005 3.2837 
NaN NaN NaN 1648910967.01 NaN NaN NaN 3.16415 2.66747 3.2921 
NaN NaN NaN 1648911021.01 33.553 363.014 87.095 NaN NaN NaN 
NaN NaN NaN 1648911028.01 NaN NaN NaN 3.16347 3.18372 3.2867 
NaN NaN NaN 1648911089.01 NaN NaN NaN 3.16387 3.68035 3.2842 
NaN NaN NaN 1648911142.01 33.563 362.713 87.021 NaN NaN NaN 
NaN NaN NaN 1648911150.01 NaN NaN NaN 3.16596 4.17 3.3022 
0.000192072 0.9944 0.5767 1648911168.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1648911211.01 NaN NaN NaN 3.16769 4.6713 3.3171 
NaN NaN NaN 1648911263.01 33.603 360.986 86.688 NaN NaN NaN 
NaN NaN NaN 1648911272.01 NaN NaN NaN 3.17247 5.16684 3.356 
NaN NaN NaN 1648911333.01 NaN NaN NaN 3.17971 5.68843 3.4124 
NaN NaN NaN 1648911384.01 33.715 355.961 85.738 NaN NaN NaN 
NaN NaN NaN 1648911394.01 NaN NaN NaN 3.18493 6.22965 3.4568 
