dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-112
the8x3_filename: 00510112
filename_extension: tbd
filename_label: sunfish-2022-020-0-112-tbd(00510112)
mission_name: regm20.mi
fileopen_time: Sat_Feb_12_07:21:35_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-112
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.00043488 1.1752 0.3358 1644650508.209 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644650523.209 NaN NaN NaN 3.19527 0.01318 3.6834 
NaN NaN NaN 1644650583.209 33.355 362.947 87.915 3.19524 0.21555 3.6786 
NaN NaN NaN 1644650644.209 NaN NaN NaN 3.19751 1.17696 3.6928 
NaN NaN NaN 1644650704.209 33.352 362.48 87.879 NaN NaN NaN 
NaN NaN NaN 1644650705.209 NaN NaN NaN 3.19843 1.85591 3.699 
NaN NaN NaN 1644650766.209 NaN NaN NaN 3.19896 2.45338 3.7005 
0.000175764 0.9944 0.3139 1644650808.209 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644650825.209 33.362 362.076 87.8 NaN NaN NaN 
NaN NaN NaN 1644650827.209 NaN NaN NaN 3.19943 3.10438 3.6959 
NaN NaN NaN 1644650888.21 NaN NaN NaN 3.19969 3.68007 3.6967 
NaN NaN NaN 1644650946.21 33.391 361.28 87.598 NaN NaN NaN 
NaN NaN NaN 1644650949.21 NaN NaN NaN 3.19966 4.32233 3.6966 
NaN NaN NaN 1644651010.21 NaN NaN NaN 3.20007 4.90043 3.6936 
NaN NaN NaN 1644651067.21 33.399 361.073 87.544 NaN NaN NaN 
NaN NaN NaN 1644651071.21 NaN NaN NaN 3.2002 5.49879 3.6931 
0.000177576 0.9944 0.2993 1644651109.21 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644651132.21 NaN NaN NaN 3.20003 6.13431 3.686 
NaN NaN NaN 1644651188.21 33.427 360.494 87.372 NaN NaN NaN 
NaN NaN NaN 1644651193.21 NaN NaN NaN 3.19986 6.78609 3.6814 
NaN NaN NaN 1644651254.214 NaN NaN NaN 3.20012 7.47014 3.679 
NaN NaN NaN 1644651309.214 33.443 360.165 87.273 NaN NaN NaN 
