dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-17
the8x3_filename: 00510017
filename_extension: tbd
filename_label: sunfish-2022-020-0-17-tbd(00510017)
mission_name: regm20.mi
fileopen_time: Mon_Jan_24_10:28:11_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-17
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.00074292 1.1752 0.292 1643020141 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643020145 33.25 365.971 88.654 NaN NaN NaN 
NaN NaN NaN 1643020149 NaN NaN NaN 3.1866 0.01314 3.7021 
NaN NaN NaN 1643020210 NaN NaN NaN 3.18887 0.68509 3.7069 
NaN NaN NaN 1643020266 33.273 364.53 88.415 NaN NaN NaN 
NaN NaN NaN 1643020271 NaN NaN NaN 3.19153 1.38797 3.7246 
NaN NaN NaN 1643020332 NaN NaN NaN 3.19136 2.20413 3.7142 
NaN NaN NaN 1643020387 33.279 364.339 88.373 NaN NaN NaN 
NaN NaN NaN 1643020393 NaN NaN NaN 3.19209 2.96428 3.7202 
0.000186636 0.9944 0.2628 1643020442 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643020454 NaN NaN NaN 3.19296 3.69782 3.7242 
NaN NaN NaN 1643020508 33.279 364.162 88.353 NaN NaN NaN 
NaN NaN NaN 1643020515 NaN NaN NaN 3.19319 4.46985 3.7228 
NaN NaN NaN 1643020576 NaN NaN NaN 3.19384 5.07243 3.7287 
NaN NaN NaN 1643020629 33.288 363.778 88.276 NaN NaN NaN 
NaN NaN NaN 1643020637 NaN NaN NaN 3.19404 5.81362 3.7268 
NaN NaN NaN 1643020698 NaN NaN NaN 3.19436 6.50422 3.7279 
0.000186636 0.9944 0.2628 1643020743 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643020750 33.297 363.532 88.214 NaN NaN NaN 
NaN NaN NaN 1643020759 NaN NaN NaN 3.19755 7.2162 3.7466 
NaN NaN NaN 1643020820 NaN NaN NaN 3.19846 7.88586 3.7217 
NaN NaN NaN 1643020871 33.443 360.944 87.348 NaN NaN NaN 
NaN NaN NaN 1643020881 NaN NaN NaN 3.18044 8.49707 3.5308 
