dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-116
the8x3_filename: 00410116
filename_extension: sbd
filename_label: sunfish-2021-335-1-116-sbd(00410116)
mission_name: regm20.mi
fileopen_time: Sun_Dec_12_21:59:14_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-116
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN 0.124979 1.56586 NaN NaN NaN NaN NaN NaN NaN NaN 68.2692 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347020.454 6.82692 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.124478 NaN NaN NaN NaN 1.14494 NaN NaN NaN 1639347050.459 NaN NaN 0.0279253 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 75.323 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347080.465 7.5323 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.142214 1.56594 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.310669 1639347110.471 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 82.3986 NaN 0.147637 NaN NaN NaN NaN 0.706858 NaN NaN NaN 1639347140.477 8.23986 NaN 0.0349066 NaN NaN NaN NaN 
NaN NaN 0.201793 1.56606 NaN NaN NaN NaN NaN NaN NaN NaN 89.4524 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347200.489 8.94524 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.199744 NaN NaN NaN NaN 0.42586 NaN NaN NaN 1639347230.496 NaN NaN 0.0314159 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 96.6809 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347260.501 9.66809 NaN NaN NaN NaN NaN NaN 
-0.30186 -262.5 0.303535 1.56621 NaN NaN NaN NaN 14.9928 -0.358065 NaN NaN NaN -254.999 NaN NaN NaN NaN NaN NaN 4852.80751646404 -5036.25971924467 NaN 1639347290.507 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 103.56 NaN 0.30447 NaN NaN NaN NaN 0.58294 NaN NaN NaN 1639347320.513 10.356 NaN 0.0383972 8.03966 NaN NaN NaN 
