dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-291-2-1
the8x3_filename: 00260001
filename_extension: tbd
filename_label: sunfish-2021-291-2-1-tbd(00260001)
mission_name: regm20.mi
fileopen_time: Tue_Oct_19_14:55:54_2021
sensors_per_cycle: 18
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-291-2-1
sci_flbbcd_bb_ref sci_flbbcd_bb_sig sci_flbbcd_bb_units sci_flbbcd_cdom_ref sci_flbbcd_cdom_sig sci_flbbcd_cdom_units sci_flbbcd_chlor_ref sci_flbbcd_chlor_sig sci_flbbcd_chlor_units sci_flbbcd_therm sci_m_present_secs_into_mission sci_m_present_time sci_oxy4_oxygen sci_oxy4_saturation sci_oxy4_temp sci_water_cond sci_water_pressure sci_water_temp 
nodim nodim nodim nodim nodim ppb nodim nodim ug/l nodim sec timestamp um % degc s/m bar degc 
4 4 4 4 4 4 4 4 4 4 4 8 4 4 4 4 4 4 
700 346 0.000541788 460 64 1.2656 695 88 0.3139 557 3162.37 1634655406 NaN NaN NaN NaN NaN NaN 
700 292 0.00044394 460 61 0.9944 695 80 0.2555 557 3163.37 1634655407 NaN NaN NaN NaN NaN NaN 
700 317 0.00048924 460 63 1.1752 695 82 0.2701 557 3164.37 1634655408 NaN NaN NaN NaN NaN NaN 
700 298 0.000454812 460 61 0.9944 695 83 0.2774 556 3165.37 1634655409 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3166.37 1634655410 307.415 91.113 11.898 NaN NaN NaN 
700 300 0.000458436 460 63 1.1752 695 82 0.2701 556 3167.37 1634655411 NaN NaN NaN NaN NaN NaN 
700 300 0.000458436 460 61 0.9944 695 82 0.2701 556 3168.37 1634655412 307.32 91.086 11.899 NaN NaN NaN 
700 305 0.000467496 460 63 1.1752 695 81 0.2628 556 3169.37 1634655413 NaN NaN NaN NaN NaN NaN 
700 288 0.000436692 460 63 1.1752 695 84 0.2847 556 3170.37 1634655414 307.509 91.137 11.896 3.53508 0.01826 11.8513 
700 318 0.000491052 460 63 1.1752 695 84 0.2847 556 3171.37 1634655415 NaN NaN NaN 3.53524 0.02221 11.8503 
700 309 0.000474744 460 62 1.0848 695 82 0.2701 556 3172.37 1634655416 307.21 91.067 11.905 3.53526 0.02606 11.8521 
700 327 0.00050736 460 63 1.1752 695 87 0.3066 556 3173.37 1634655417 NaN NaN NaN 3.5354 0.02673 11.8533 
700 288 0.000436692 460 63 1.1752 695 83 0.2774 556 3174.37 1634655418 307.25 91.061 11.897 3.53533 0.02641 11.8531 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3175.37 1634655419 NaN NaN NaN 3.53552 0.02668 11.8537 
700 290 0.000440316 460 61 0.9944 695 83 0.2774 555 3176.37 1634655420 307.302 91.073 11.895 3.53544 0.029 11.8541 
700 292 0.00044394 460 61 0.9944 695 83 0.2774 556 3177.37 1634655421 NaN NaN NaN 3.53528 0.03011 11.8541 
700 281 0.000424008 460 63 1.1752 695 83 0.2774 555 3178.37 1634655422 307.333 91.077 11.893 3.53527 0.03253 11.8534 
700 296 0.000451188 460 64 1.2656 695 82 0.2701 556 3179.37 1634655423 NaN NaN NaN 3.53528 0.03259 11.8523 
700 294 0.000447564 460 63 1.1752 695 84 0.2847 555 3180.37 1634655424 307.271 91.078 11.902 3.53524 0.03466 11.8515 
700 316 0.000487428 460 62 1.0848 695 81 0.2628 555 3181.37 1634655425 NaN NaN NaN 3.53512 0.03498 11.8518 
700 332 0.00051642 460 63 1.1752 695 83 0.2774 555 3182.37 1634655426 307.18 91.044 11.899 3.53527 0.03346 11.8528 
700 283 0.000427632 460 63 1.1752 695 82 0.2701 555 3183.37 1634655427 NaN NaN NaN 3.53528 0.03465 11.8534 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3184.37 1634655428 307.285 91.079 11.9 3.53539 0.03424 11.8522 
700 291 0.000442128 460 63 1.1752 695 85 0.292 555 3185.37 1634655429 NaN NaN NaN 3.53537 0.03496 11.8517 
700 319 0.000492864 460 63 1.1752 695 82 0.2701 555 3186.37 1634655430 307.369 91.109 11.903 3.53505 0.03687 11.8521 
700 303 0.000463872 460 61 0.9944 695 82 0.2701 555 3187.37 1634655431 NaN NaN NaN 3.53513 0.03718 11.8519 
700 287 0.00043488 460 63 1.1752 695 83 0.2774 555 3188.37 1634655432 307.453 91.131 11.901 3.53512 0.04031 11.8524 
700 315 0.000485616 460 63 1.1752 695 87 0.3066 555 3189.37 1634655433 NaN NaN NaN 3.53522 0.04267 11.852 
700 309 0.000474744 460 63 1.1752 695 86 0.2993 555 3190.37 1634655434 307.398 91.139 11.913 3.53518 0.04782 11.8491 
700 322 0.0004983 460 62 1.0848 695 86 0.2993 555 3191.37 1634655435 NaN NaN NaN 3.53513 0.05403 11.8478 
700 351 0.000550848 460 63 1.1752 695 89 0.3212 555 3192.37 1634655436 307.284 91.113 11.917 3.53497 0.06076 11.8458 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3193.37 1634655437 NaN NaN NaN 3.53514 0.06647 11.8491 
700 305 0.000467496 460 62 1.0848 695 87 0.3066 555 3194.37 1634655438 307.576 91.21 11.922 3.53533 0.07518 11.8542 
700 291 0.000442128 460 63 1.1752 695 86 0.2993 554 3195.37 1634655439 NaN NaN NaN 3.53541 0.0835 11.8542 
700 291 0.000442128 460 63 1.1752 695 88 0.3139 554 3196.37 1634655440 307.398 91.158 11.923 3.53551 0.09406 11.8529 
700 286 0.000433068 460 63 1.1752 695 86 0.2993 554 3197.37 1634655441 NaN NaN NaN 3.53555 0.10601 11.855 
700 355 0.000558096 460 63 1.1752 695 82 0.2701 554 3198.37 1634655442 307.352 91.147 11.924 3.53523 0.11857 11.8548 
700 345 0.000539976 460 63 1.1752 695 83 0.2774 554 3199.37 1634655443 NaN NaN NaN 3.53519 0.1332 11.8537 
700 301 0.000460248 460 63 1.1752 695 86 0.2993 554 3200.37 1634655444 307.302 91.145 11.93 3.53514 0.14984 11.8524 
700 337 0.00052548 460 62 1.0848 695 89 0.3212 554 3201.37 1634655445 NaN NaN NaN 3.53519 0.16888 11.8497 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3202.37 1634655446 307.353 91.166 11.933 3.53523 0.18959 11.8491 
700 323 0.000500112 460 63 1.1752 695 90 0.3285 554 3203.37 1634655447 NaN NaN NaN 3.5352 0.212 11.8483 
700 318 0.000491052 460 62 1.0848 695 88 0.3139 554 3204.37 1634655448 307.188 91.124 11.936 3.53521 0.23586 11.8461 
700 326 0.000505548 460 62 1.0848 695 89 0.3212 554 3205.37 1634655449 NaN NaN NaN 3.53556 0.26085 11.8476 
700 323 0.000500112 460 63 1.1752 695 92 0.3431 554 3206.37 1634655450 307.189 91.112 11.93 3.53576 0.28802 11.8432 
700 360 0.000567156 460 62 1.0848 695 89 0.3212 554 3207.37 1634655451 NaN NaN NaN 3.53588 0.31491 11.8385 
700 308 0.000472932 460 63 1.1752 695 89 0.3212 554 3208.37 1634655452 307.176 91.085 11.919 3.53601 0.34474 11.8329 
700 324 0.000501924 460 62 1.0848 695 87 0.3066 554 3209.37 1634655453 NaN NaN NaN 3.53618 0.37549 11.8316 
700 335 0.000521856 460 62 1.0848 695 90 0.3285 554 3210.37 1634655454 307.391 91.123 11.906 3.53683 0.40719 11.8283 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3211.37 1634655455 NaN NaN NaN 3.53687 0.44111 11.8259 
700 349 0.000547224 460 63 1.1752 695 86 0.2993 554 3212.37 1634655456 307.256 91.072 11.901 3.53759 0.4765 11.8264 
700 340 0.000530916 460 63 1.1752 695 93 0.3504 554 3213.37 1634655457 NaN NaN NaN 3.53891 0.51381 11.8257 
700 372 0.0005889 460 62 1.0848 695 92 0.3431 554 3214.37 1634655458 307.393 91.089 11.89 3.53863 0.55269 11.8209 
700 304 0.000465684 460 63 1.1752 695 95 0.365 553 3215.37 1634655459 NaN NaN NaN 3.53791 0.59323 11.8022 
700 363 0.000572592 460 63 1.1752 695 95 0.365 553 3216.37 1634655460 307.546 91.111 11.879 3.53804 0.63492 11.7945 
700 667 0.00112344 460 64 1.2656 695 99 0.3942 553 3217.37 1634655461 NaN NaN NaN 3.5377 0.6784 11.7911 
700 1348 0.00235741 460 64 1.2656 695 107 0.4526 553 3218.37 1634655462 307.467 91.059 11.865 3.53665 0.72381 11.7778 
700 2599 0.00462422 460 64 1.2656 695 116 0.5183 553 3219.37 1634655463 NaN NaN NaN 3.53655 0.76969 11.7601 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3220.37 1634655464 307.616 91.069 11.848 3.53629 0.81438 11.7492 
700 3048 0.00543781 460 64 1.2656 695 116 0.5183 553 3221.37 1634655465 NaN NaN NaN 3.53617 0.8606 11.7408 
700 1757 0.00309852 460 64 1.2656 695 119 0.5402 553 3222.37 1634655466 307.724 91.063 11.83 3.53599 0.90698 11.7369 
700 1877 0.00331596 460 64 1.2656 695 119 0.5402 553 3223.37 1634655467 NaN NaN NaN 3.53621 0.95507 11.7336 
700 1261 0.00219977 460 64 1.2656 695 129 0.6132 553 3224.37 1634655468 307.898 91.069 11.809 3.53703 1.00282 11.7317 
700 596 0.000994788 460 63 1.1752 695 126 0.5913 553 3225.37 1634655469 NaN NaN NaN 3.53689 1.06107 11.7302 
700 395 0.000630576 460 62 1.0848 695 130 0.6205 553 3226.37 1634655470 308.018 91.07 11.792 3.53694 1.09804 11.728 
700 694 0.00117236 460 63 1.1752 695 135 0.657 553 3227.37 1634655471 NaN NaN NaN 3.53699 1.14704 11.7287 
700 1693 0.00298255 460 64 1.2656 695 143 0.7154 553 3228.37 1634655472 308.219 91.114 11.784 3.53595 1.19445 11.7043 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3229.37 1634655473 NaN NaN NaN 3.53556 1.24039 11.6859 
700 1746 0.00307859 460 64 1.2656 695 142 0.7081 553 3230.37 1634655474 308.32 91.129 11.777 3.53512 1.28549 11.6774 
700 963 0.00165979 460 63 1.1752 695 148 0.7519 553 3231.37 1634655475 NaN NaN NaN 3.53473 1.32975 11.6704 
700 455 0.000739296 460 63 1.1752 695 144 0.7227 553 3232.37 1634655476 308.39 91.101 11.754 3.53412 1.37235 11.6636 
700 385 0.000612456 460 62 1.0848 695 140 0.6935 553 3233.37 1634655477 NaN NaN NaN 3.53384 1.41234 11.6522 
700 325 0.000503736 460 62 1.0848 695 138 0.6789 553 3234.37 1634655478 308.837 91.179 11.728 3.53365 1.4508 11.6458 
700 318 0.000491052 460 62 1.0848 695 128 0.6059 553 3235.37 1634655479 NaN NaN NaN 3.53344 1.48717 11.6422 
700 327 0.00050736 460 62 1.0848 695 121 0.5548 552 3236.37 1634655480 308.916 91.163 11.709 3.53313 1.52194 11.6375 
700 317 0.00048924 460 62 1.0848 695 120 0.5475 552 3237.37 1634655481 NaN NaN NaN 3.53302 1.5548 11.6341 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3238.37 1634655482 309.184 91.206 11.692 3.53291 1.58628 11.6319 
700 307 0.00047112 460 62 1.0848 695 117 0.5256 552 3239.37 1634655483 NaN NaN NaN 3.53304 1.61686 11.631 
700 310 0.000476556 460 62 1.0848 695 114 0.5037 552 3240.37 1634655484 309.41 91.248 11.68 3.53298 1.64646 11.6297 
700 309 0.000474744 460 62 1.0848 695 114 0.5037 552 3241.37 1634655485 NaN NaN NaN 3.53328 1.6763 11.6263 
700 293 0.000445752 460 61 0.9944 695 106 0.4453 552 3242.37 1634655486 309.359 91.223 11.675 3.53451 1.70414 11.6253 
700 270 0.000404076 460 61 0.9944 695 107 0.4526 552 3243.37 1634655487 NaN NaN NaN 3.53432 1.73219 11.6126 
700 293 0.000445752 460 62 1.0848 695 105 0.438 552 3244.37 1634655488 309.524 91.26 11.67 3.53409 1.75958 11.6027 
700 288 0.000436692 460 62 1.0848 695 105 0.438 552 3245.37 1634655489 NaN NaN NaN 3.53381 1.78694 11.5978 
700 288 0.000436692 460 62 1.0848 695 108 0.4599 552 3246.37 1634655490 309.537 91.24 11.658 3.53387 1.81402 11.5944 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3247.37 1634655491 NaN NaN NaN 3.53364 1.84194 11.5928 
700 337 0.00052548 460 61 0.9944 695 108 0.4599 552 3248.37 1634655492 309.737 91.269 11.644 3.53352 1.86889 11.5908 
700 284 0.000429444 460 62 1.0848 695 103 0.4234 552 3249.37 1634655493 NaN NaN NaN 3.53322 1.89708 11.5881 
700 282 0.00042582 460 62 1.0848 695 105 0.438 552 3250.37 1634655494 309.858 91.295 11.639 3.53272 1.92368 11.5831 
700 326 0.000505548 460 62 1.0848 695 109 0.4672 552 3251.37 1634655495 NaN NaN NaN 3.53244 1.95163 11.5772 
700 305 0.000467496 460 62 1.0848 695 107 0.4526 552 3252.37 1634655496 309.752 91.251 11.633 3.53196 1.97942 11.5724 
700 292 0.00044394 460 62 1.0848 695 104 0.4307 552 3253.37 1634655497 NaN NaN NaN 3.53132 2.00714 11.5649 
700 292 0.00044394 460 62 1.0848 695 103 0.4234 552 3254.37 1634655498 309.811 91.248 11.624 3.53075 2.03451 11.5575 
700 309 0.000474744 460 62 1.0848 695 106 0.4453 552 3255.37 1634655499 NaN NaN NaN 3.53001 2.06226 11.55 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3256.37 1634655500 309.935 91.26 11.612 3.52914 2.08978 11.5382 
700 301 0.000460248 460 61 0.9944 695 104 0.4307 552 3257.37 1634655501 NaN NaN NaN 3.52865 2.11764 11.529 
700 298 0.000454812 460 62 1.0848 695 102 0.4161 552 3258.37 1634655502 309.965 91.235 11.596 3.52867 2.14519 11.5235 
700 307 0.00047112 460 62 1.0848 695 99 0.3942 552 3259.37 1634655503 NaN NaN NaN 3.52838 2.17275 11.5201 
700 323 0.000500112 460 62 1.0848 695 101 0.4088 551 3260.37 1634655504 310.143 91.251 11.578 3.52817 2.19899 11.5175 
700 334 0.000520044 460 62 1.0848 695 100 0.4015 551 3261.37 1634655505 NaN NaN NaN 3.52777 2.22702 11.5138 
700 295 0.000449376 460 62 1.0848 695 102 0.4161 552 3262.37 1634655506 310.246 91.262 11.569 3.52768 2.25436 11.5106 
700 390 0.000621516 460 62 1.0848 695 98 0.3869 551 3263.37 1634655507 NaN NaN NaN 3.5274 2.28182 11.5069 
700 291 0.000442128 460 62 1.0848 695 101 0.4088 551 3264.37 1634655508 310.301 91.258 11.559 3.52733 2.30922 11.5039 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3265.37 1634655509 NaN NaN NaN 3.52709 2.33714 11.5025 
700 356 0.000559908 460 62 1.0848 695 101 0.4088 551 3266.37 1634655510 310.295 91.239 11.551 3.52702 2.36449 11.5008 
700 336 0.000523668 460 61 0.9944 695 97 0.3796 551 3267.37 1634655511 NaN NaN NaN 3.52677 2.39226 11.4988 
700 302 0.00046206 460 62 1.0848 695 100 0.4015 551 3268.37 1634655512 310.228 91.209 11.546 3.5267 2.41995 11.4961 
700 293 0.000445752 460 61 0.9944 695 100 0.4015 551 3269.37 1634655513 NaN NaN NaN 3.52633 2.4478 11.4942 
700 346 0.000541788 460 62 1.0848 695 97 0.3796 551 3270.37 1634655514 310.46 91.27 11.543 3.52622 2.47523 11.4913 
700 320 0.000494676 460 62 1.0848 695 95 0.365 551 3271.37 1634655515 NaN NaN NaN 3.52627 2.50314 11.49 
700 352 0.00055266 460 62 1.0848 695 98 0.3869 551 3272.37 1634655516 310.392 91.239 11.537 3.52639 2.53228 11.4887 
700 314 0.000483804 460 62 1.0848 695 93 0.3504 551 3273.37 1634655517 NaN NaN NaN 3.52595 2.55932 11.4854 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3274.37 1634655518 310.494 91.254 11.531 3.52593 2.58746 11.4822 
700 323 0.000500112 460 62 1.0848 695 95 0.365 551 3275.37 1634655519 NaN NaN NaN 3.52587 2.61598 11.4804 
700 314 0.000483804 460 62 1.0848 695 94 0.3577 551 3276.37 1634655520 310.491 91.239 11.523 3.52582 2.64311 11.4791 
700 317 0.00048924 460 62 1.0848 695 95 0.365 551 3277.37 1634655521 NaN NaN NaN 3.52569 2.67102 11.4778 
700 314 0.000483804 460 62 1.0848 695 95 0.365 551 3278.37 1634655522 310.538 91.241 11.518 3.52554 2.69962 11.4754 
700 336 0.000523668 460 62 1.0848 695 95 0.365 551 3279.37 1634655523 NaN NaN NaN 3.52534 2.72739 11.4729 
700 337 0.00052548 460 62 1.0848 695 93 0.3504 551 3280.37 1634655524 310.537 91.234 11.515 3.52529 2.75495 11.4711 
700 308 0.000472932 460 62 1.0848 695 93 0.3504 551 3281.37 1634655525 NaN NaN NaN 3.52533 2.7835 11.4702 
700 329 0.000510984 460 62 1.0848 695 94 0.3577 551 3282.37 1634655526 310.519 91.222 11.512 3.5252 2.81153 11.4702 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3283.37 1634655527 NaN NaN NaN 3.52524 2.84034 11.468 
700 330 0.000512796 460 62 1.0848 695 92 0.3431 551 3284.37 1634655528 310.493 91.202 11.506 3.52503 2.8693 11.4667 
700 343 0.000536352 460 62 1.0848 695 93 0.3504 551 3285.37 1634655529 NaN NaN NaN 3.52496 2.90282 11.4614 
700 301 0.000460248 460 62 1.0848 695 91 0.3358 551 3286.37 1634655530 310.39 91.169 11.504 3.52472 2.92519 11.4594 
700 325 0.000503736 460 62 1.0848 695 87 0.3066 551 3287.37 1634655531 NaN NaN NaN 3.52394 2.95246 11.4527 
700 304 0.000465684 460 61 0.9944 695 88 0.3139 551 3288.37 1634655532 310.398 91.158 11.498 3.52272 2.98106 11.4362 
700 337 0.00052548 460 61 0.9944 695 86 0.2993 551 3289.37 1634655533 NaN NaN NaN 3.52161 3.00875 11.4198 
700 348 0.000545412 460 62 1.0848 695 87 0.3066 551 3290.37 1634655534 310.406 91.137 11.487 3.5208 3.03576 11.4027 
700 358 0.000563532 460 62 1.0848 695 88 0.3139 550 3291.37 1634655535 NaN NaN NaN 3.51956 3.0637 11.3908 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3292.37 1634655536 310.475 91.098 11.459 3.51792 3.0905 11.3772 
700 305 0.000467496 460 62 1.0848 695 89 0.3212 551 3293.37 1634655537 NaN NaN NaN 3.51714 3.11913 11.3587 
700 310 0.000476556 460 62 1.0848 695 88 0.3139 550 3294.37 1634655538 310.605 91.085 11.434 3.51629 3.14612 11.3459 
700 314 0.000483804 460 62 1.0848 695 87 0.3066 550 3295.37 1634655539 NaN NaN NaN 3.51463 3.17432 11.3342 
700 313 0.000481992 460 62 1.0848 695 87 0.3066 550 3296.37 1634655540 310.688 91.052 11.407 3.50848 3.20274 11.2988 
700 343 0.000536352 460 62 1.0848 695 87 0.3066 550 3297.37 1634655541 NaN NaN NaN 3.49774 3.23102 11.2122 
700 352 0.00055266 460 62 1.0848 695 84 0.2847 550 3298.37 1634655542 310.779 91.028 11.383 3.48936 3.25989 11.0775 
700 343 0.000536352 460 62 1.0848 695 82 0.2701 550 3299.37 1634655543 NaN NaN NaN 3.48116 3.2887 10.9547 
700 315 0.000485616 460 62 1.0848 695 82 0.2701 550 3300.37 1634655544 310.815 90.809 11.273 3.4723 3.3176 10.8396 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3301.37 1634655545 NaN NaN NaN 3.45874 3.34739 10.684 
700 306 0.000469308 460 63 1.1752 695 81 0.2628 550 3302.37 1634655546 312.616 90.892 11.063 3.44943 3.37705 10.5337 
700 321 0.000496488 460 62 1.0848 695 83 0.2774 550 3303.37 1634655547 NaN NaN NaN 3.44519 3.40641 10.4073 
700 312 0.00048018 460 63 1.1752 695 83 0.2774 550 3304.37 1634655548 313.503 90.624 10.813 3.41814 3.43519 10.2866 
700 314 0.000483804 460 63 1.1752 695 74 0.2117 550 3305.37 1634655549 NaN NaN NaN 3.31879 3.46473 9.6322 
700 306 0.000469308 460 63 1.1752 695 73 0.2044 550 3306.37 1634655550 315.527 90.71 10.578 3.25978 3.49249 8.4546 
700 299 0.000456624 460 63 1.1752 695 68 0.1679 550 3307.37 1634655551 NaN NaN NaN 3.17558 3.51967 7.3751 
700 326 0.000505548 460 63 1.1752 695 68 0.1679 550 3308.37 1634655552 316.41 89.766 10.013 3.11937 3.54429 6.3161 
700 296 0.000451188 460 63 1.1752 695 68 0.1679 550 3309.37 1634655553 NaN NaN NaN 3.08078 3.56773 5.6092 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3310.37 1634655554 324.341 88.935 8.586 3.04595 3.59105 5.0358 
700 306 0.000469308 460 63 1.1752 695 67 0.1606 550 3311.37 1634655555 NaN NaN NaN 3.01197 3.61393 4.5103 
700 274 0.000411324 460 63 1.1752 695 65 0.146 550 3312.37 1634655556 336.727 89.314 7.229 2.98214 3.63657 4.0994 
700 264 0.000393204 460 63 1.1752 695 66 0.1533 550 3313.37 1634655557 NaN NaN NaN 2.96533 3.65955 3.7356 
700 280 0.000422196 460 63 1.1752 695 66 0.1533 550 3314.37 1634655558 344.567 89.249 6.28 2.95202 3.68288 3.5072 
700 270 0.000404076 460 63 1.1752 695 66 0.1533 550 3315.37 1634655559 NaN NaN NaN 2.94402 3.70618 3.3292 
700 279 0.000420384 460 63 1.1752 695 66 0.1533 550 3316.37 1634655560 356.152 89.939 5.282 2.93759 3.72871 3.25 
700 272 0.0004077 460 63 1.1752 695 65 0.146 550 3317.37 1634655561 NaN NaN NaN 2.93419 3.75229 3.1783 
700 280 0.000422196 460 63 1.1752 695 65 0.146 550 3318.37 1634655562 361.42 89.905 4.699 2.93002 3.77545 3.1183 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3319.37 1634655563 NaN NaN NaN 2.92385 3.79875 3.0266 
700 281 0.000424008 460 63 1.1752 695 65 0.146 549 3320.37 1634655564 360.551 89.174 4.478 2.91799 3.82301 2.9489 
700 301 0.000460248 460 63 1.1752 695 64 0.1387 550 3321.37 1634655565 NaN NaN NaN 2.9164 3.8467 2.8938 
700 264 0.000393204 460 63 1.1752 695 63 0.1314 550 3322.37 1634655566 362.312 89.09 4.255 2.91383 3.87039 2.8526 
700 315 0.000485616 460 63 1.1752 695 65 0.146 550 3323.37 1634655567 NaN NaN NaN 2.91043 3.89515 2.8151 
700 282 0.00042582 460 63 1.1752 695 66 0.1533 549 3324.37 1634655568 360.899 88.217 4.028 2.90739 3.9192 2.7552 
700 278 0.000418572 460 63 1.1752 695 63 0.1314 549 3325.37 1634655569 NaN NaN NaN 2.9029 3.94305 2.7315 
700 281 0.000424008 460 63 1.1752 695 63 0.1314 549 3326.37 1634655570 360.15 87.668 3.87 2.89896 3.96632 2.6734 
700 251 0.000369648 460 63 1.1752 695 63 0.1314 549 3327.37 1634655571 NaN NaN NaN 2.89375 3.99085 2.6078 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3328.37 1634655572 362.706 87.81 3.664 2.88625 4.01406 2.5455 
700 244 0.000356964 460 63 1.1752 695 64 0.1387 549 3329.37 1634655573 NaN NaN NaN 2.87922 4.03874 2.4618 
700 331 0.000514608 460 63 1.1752 695 61 0.1168 549 3330.37 1634655574 360.615 87.1 3.575 2.87132 4.06161 2.3622 
700 345 0.000539976 460 63 1.1752 695 64 0.1387 549 3331.37 1634655575 NaN NaN NaN 2.86726 4.0864 2.2753 
700 285 0.000431256 460 63 1.1752 695 61 0.1168 549 3332.37 1634655576 361.441 86.78 3.35 2.86024 4.10943 2.202 
700 248 0.000364212 460 62 1.0848 695 61 0.1168 549 3333.37 1634655577 NaN NaN NaN 2.85634 4.13327 2.1162 
700 228 0.000327972 460 63 1.1752 695 61 0.1168 549 3334.37 1634655578 358.747 85.95 3.27 2.84853 4.15672 2.0493 
700 294 0.000447564 460 63 1.1752 695 62 0.1241 549 3335.37 1634655579 NaN NaN NaN 2.84125 4.18111 1.963 
700 255 0.000376896 460 63 1.1752 695 62 0.1241 549 3336.37 1634655580 359.85 85.567 2.988 2.83597 4.20371 1.8464 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3337.37 1634655581 NaN NaN NaN 2.83105 4.22644 1.7613 
700 263 0.000391392 460 63 1.1752 695 62 0.1241 549 3338.37 1634655582 361.133 85.383 2.775 2.82841 4.24945 1.712 
700 299 0.000456624 460 63 1.1752 695 62 0.1241 549 3339.37 1634655583 NaN NaN NaN 2.82274 4.27295 1.6675 
700 251 0.000369648 460 63 1.1752 695 61 0.1168 549 3340.37 1634655584 360.833 85.015 2.646 2.81892 4.2969 1.5913 
700 247 0.0003624 460 63 1.1752 695 59 0.1022 549 3341.37 1634655585 NaN NaN NaN 2.81427 4.31981 1.5477 
700 252 0.00037146 460 63 1.1752 695 62 0.1241 549 3342.37 1634655586 360.741 84.658 2.499 2.81256 4.34312 1.4939 
700 392 0.00062514 460 63 1.1752 695 61 0.1168 549 3343.37 1634655587 NaN NaN NaN 2.81045 4.36734 1.4577 
700 294 0.000447564 460 63 1.1752 695 60 0.1095 549 3344.37 1634655588 359.975 84.158 2.359 2.80699 4.39153 1.4332 
700 290 0.000440316 460 63 1.1752 695 61 0.1168 549 3345.37 1634655589 NaN NaN NaN 2.80492 4.4202 1.3884 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3346.37 1634655590 358.956 83.708 2.266 2.80345 4.43898 1.3613 
700 268 0.000400452 460 63 1.1752 695 59 0.1022 549 3347.37 1634655591 NaN NaN NaN 2.80216 4.46356 1.3385 
700 243 0.000355152 460 63 1.1752 695 59 0.1022 549 3348.37 1634655592 359.129 83.41 2.117 2.79815 4.48764 1.3074 
700 239 0.000347904 460 63 1.1752 695 60 0.1095 549 3349.37 1634655593 NaN NaN NaN 2.79391 4.51122 1.2626 
700 430 0.000693996 460 63 1.1752 695 60 0.1095 549 3350.37 1634655594 357.492 82.85 2.037 2.78966 4.53449 1.2138 
700 364 0.000574404 460 63 1.1752 695 59 0.1022 549 3351.37 1634655595 NaN NaN NaN 2.78804 4.55841 1.1568 
700 245 0.000358776 460 63 1.1752 695 61 0.1168 549 3352.37 1634655596 357.354 82.596 1.939 2.78631 4.58168 1.1324 
700 258 0.000382332 460 63 1.1752 695 59 0.1022 549 3353.37 1634655597 NaN NaN NaN 2.78303 4.60564 1.101 
700 239 0.000347904 460 63 1.1752 695 61 0.1168 548 3354.37 1634655598 355.864 82.083 1.864 2.78053 4.62905 1.0629 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3355.37 1634655599 NaN NaN NaN 2.77926 4.65224 1.0333 
700 245 0.000358776 460 63 1.1752 695 62 0.1241 549 3356.37 1634655600 356.102 81.917 1.765 2.77588 4.67578 1.0108 
700 258 0.000382332 460 63 1.1752 695 61 0.1168 549 3357.37 1634655601 NaN NaN NaN 2.77459 4.69918 0.9744 
700 284 0.000429444 460 64 1.2656 695 63 0.1314 549 3358.37 1634655602 354.485 81.475 1.734 2.77251 4.72311 0.9516 
700 246 0.000360588 460 63 1.1752 695 58 0.0949 549 3359.37 1634655603 NaN NaN NaN 2.77107 4.74591 0.916 
700 258 0.000382332 460 64 1.2656 695 61 0.1168 549 3360.37 1634655604 354.8 81.295 1.621 2.76879 4.76896 0.8926 
700 281 0.000424008 460 64 1.2656 695 61 0.1168 548 3361.37 1634655605 NaN NaN NaN 2.76875 4.79287 0.879 
700 286 0.000433068 460 64 1.2656 695 60 0.1095 548 3362.37 1634655606 353.392 80.807 1.547 2.76712 4.81538 0.8696 
