dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-126
the8x3_filename: 00550126
filename_extension: tbd
filename_label: sunfish-2022-077-0-126-tbd(00550126)
mission_name: regm20.mi
fileopen_time: Tue_Apr_19_22:22:22_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-126
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1650406995.002 33.236 369.088 89.02 NaN NaN NaN 
NaN NaN NaN 1650406999.002 NaN NaN NaN 3.18504 0.03961 3.5303 
0.000384144 1.0848 0.3431 1650407050.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650407060.002 NaN NaN NaN 3.18593 0.24711 3.54 
NaN NaN NaN 1650407116.002 33.284 367.081 88.621 NaN NaN NaN 
NaN NaN NaN 1650407121.002 NaN NaN NaN 3.18652 0.91335 3.5413 
NaN NaN NaN 1650407182.002 NaN NaN NaN 3.18726 1.64672 3.5447 
NaN NaN NaN 1650407237.002 33.284 366.832 88.595 NaN NaN NaN 
NaN NaN NaN 1650407243.002 NaN NaN NaN 3.18773 2.34581 3.5466 
NaN NaN NaN 1650407304.002 NaN NaN NaN 3.18852 3.11759 3.5495 
0.000197508 0.9944 0.3212 1650407351.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650407358.002 33.301 366.365 88.479 NaN NaN NaN 
NaN NaN NaN 1650407365.002 NaN NaN NaN 3.18879 3.78895 3.5505 
NaN NaN NaN 1650407426.002 NaN NaN NaN 3.18922 4.3866 3.5514 
NaN NaN NaN 1650407479.002 33.306 366.083 88.427 NaN NaN NaN 
NaN NaN NaN 1650407487.002 NaN NaN NaN 3.18949 5.02144 3.5515 
NaN NaN NaN 1650407548.002 NaN NaN NaN 3.18983 5.61891 3.5523 
NaN NaN NaN 1650407600.002 33.313 365.9 88.383 NaN NaN NaN 
NaN NaN NaN 1650407609.002 NaN NaN NaN 3.19002 6.15654 3.5524 
0.00019026 0.9944 0.3285 1650407652.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650407670.002 NaN NaN NaN 3.19025 6.72722 3.5514 
NaN NaN NaN 1650407721.002 33.315 365.794 88.362 NaN NaN NaN 
