dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-86
the8x3_filename: 00550086
filename_extension: tbd
filename_label: sunfish-2022-077-0-86-tbd(00550086)
mission_name: regm20.mi
fileopen_time: Sun_Apr_10_20:14:02_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-86
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1649621699.002 33.324 384.242 90.086 NaN NaN NaN 
NaN NaN NaN 1649621703.002 NaN NaN NaN 3.06298 0.01782 2.4607 
0.000822648 1.5368 0.6059 1649621707.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649621764.002 NaN NaN NaN 3.06305 0.37129 2.4598 
NaN NaN NaN 1649621820.002 33.312 384.343 90.146 NaN NaN NaN 
NaN NaN NaN 1649621825.002 NaN NaN NaN 3.06411 1.13917 2.4611 
NaN NaN NaN 1649621886.002 NaN NaN NaN 3.06691 1.84963 2.479 
NaN NaN NaN 1649621941.002 33.301 381.86 89.966 NaN NaN NaN 
NaN NaN NaN 1649621947.002 NaN NaN NaN 3.09678 2.57077 2.722 
0.000230124 0.9944 0.657 1649622008.002 NaN NaN NaN 3.1173 3.29898 2.903 
NaN NaN NaN 1649622062.002 33.376 373.811 88.88 NaN NaN NaN 
NaN NaN NaN 1649622069.002 NaN NaN NaN 3.12899 3.99793 3.0015 
NaN NaN NaN 1649622130.002 NaN NaN NaN 3.12877 4.6536 2.973 
NaN NaN NaN 1649622183.002 33.459 371.435 88.3 NaN NaN NaN 
NaN NaN NaN 1649622191.002 NaN NaN NaN 3.13326 5.29357 2.9861 
NaN NaN NaN 1649622252.002 NaN NaN NaN 3.1453 5.92168 3.085 
NaN NaN NaN 1649622304.002 33.597 364.448 87.049 NaN NaN NaN 
0.000188448 1.0848 0.4161 1649622309.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649622313.002 NaN NaN NaN 3.15547 6.55174 3.1603 
NaN NaN NaN 1649622374.003 NaN NaN NaN 3.15761 7.19415 3.1647 
NaN NaN NaN 1649622425.003 33.654 361.975 86.574 NaN NaN NaN 
NaN NaN NaN 1649622435.003 NaN NaN NaN 3.16291 7.833 3.205 
